legacy_id,sources,in_main_source,in_clean_bundle,coverage_status
004315a7,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
0050af50,Berta 2.0 - Berta 2.0 (3).csv,true,true,in_clean_bundle
0064fffb,Prestataires,false,false,missing_from_main_source
00c88cfc,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
0146553f,Prestataires,false,false,missing_from_main_source
01ebf129,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,false,not_mapped_or_filtered
022C4A9B1C,Berta 2.0 - Berta 2.0 (3).csv|D_Durable|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
02326ae4,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Prestataires,true,true,in_clean_bundle
02d1cc38,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
02f9f539,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
02fac8e4,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Prestataires,true,true,in_clean_bundle
033f1b3a,Berta 2.0 - Berta 2.0 (3).csv|CRM|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
03541d5a,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,false,not_mapped_or_filtered
03fb5fcc,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
041684A779,Prestataires,false,false,missing_from_main_source
0534ccd7,Prestataires,false,false,missing_from_main_source
05E89ADE3E,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
060600ca,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
0615faa3,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
06CCA673EC,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
0753592a,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
07D151EF55,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
07EA525265,Prestataires,false,false,missing_from_main_source
0834e5dc,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
0901db49,CRM|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
099dc85a,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
0CEB5E626E,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
0a4eeb01,Prestataires,false,false,missing_from_main_source
0a630ade,CRM|Galerie|Prestataires,false,false,missing_from_main_source
0b01e80a,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
0c52f4d6,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
0cfcf8dd,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
0cfea8b6,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
0dc15fb6,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
0e1c8279,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
0f08cd96,Berta 2.0 - Berta 2.0 (3).csv|CRM|Horaires|Prestataires,true,true,in_clean_bundle
0f306351,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
0fcf57e0,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
107182fa,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
1076a83d,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
113a206c,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
1157469E2A,Prestataires,false,false,missing_from_main_source
11866825,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Prestataires,true,true,in_clean_bundle
1260ca37,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
129c8e42,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
12ccef71,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
12e4a7c1,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
135b099f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
13e51a81,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
13ecf2d9,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
1402749d,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
146C3A4570,Prestataires,false,false,missing_from_main_source
15734B3C2E,CRM|Prestataires,false,false,missing_from_main_source
15a6e03a,Prestataires,false,false,missing_from_main_source
1628ed97,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
17589b4c,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
17cb6388,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
18ad3951,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
18b25ce7,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
191a90db,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Prestataires,true,true,in_clean_bundle
1BD2F795D0,CRM|Prestataires,false,false,missing_from_main_source
1DBAACEE25,CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
1EB401E26E,Prestataires,false,false,missing_from_main_source
1a1a4e3a,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
1b807167,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,false,not_mapped_or_filtered
1bfb8031,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
1c292624,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
1c92c8fa,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,false,not_mapped_or_filtered
1da8905f,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Prestataires,true,true,in_clean_bundle
1e80996f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires,true,true,in_clean_bundle
1f64e736,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
1f6c6a99,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
21DDC85526,Prestataires,false,false,missing_from_main_source
221b69ff,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
223f278c,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
237d3fcf,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
23d988fe,Prestataires,false,false,missing_from_main_source
2411e9e5,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
24559a4f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2458161E1B,Prestataires,false,false,missing_from_main_source
24c9ee39,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
24ee83fd,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
251f9919,Berta 2.0 - Berta 2.0 (3).csv|CRM|Prestataires|Tarifs,true,true,in_clean_bundle
252be0b4,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
2609e9e8,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
2613753f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2685f41f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2740c3db,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2740c4db,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
276ec6e0,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2805db88,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2852ef6f,Prestataires,false,false,missing_from_main_source
2866c4fb,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
291bef0d,Prestataires,false,false,missing_from_main_source
29348652,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
29CCE76FFB,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2A7BE7DB59,Prestataires,false,false,missing_from_main_source
2B679EBD9D,Prestataires,false,false,missing_from_main_source
2FCBD7A933,Prestataires,false,false,missing_from_main_source
2a048de0,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2a93f4f3,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2b861bd2,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
2bb73403,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires,true,true,in_clean_bundle
2d14b80e,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2d28e0cd,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
2e66b898,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires,true,true,in_clean_bundle
2ebf141a,Berta 2.0 - Berta 2.0 (3).csv|CRM|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
2ed9f530,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
2ee06406,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Prestataires,true,true,in_clean_bundle
2fc0da0f,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
302f8ece,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
30307215,Prestataires,false,false,missing_from_main_source
303b58f2,CRM|Prestataires,false,false,missing_from_main_source
319bf476,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
31D46730D6,Prestataires,false,false,missing_from_main_source
31c1d557,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
330969dc,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
330b6511,CRM|Galerie|Prestataires,false,false,missing_from_main_source
3360f88b,Contacts sup|Prestataires,false,false,missing_from_main_source
3438063AE7,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
343986c3,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
34636f32,Prestataires,false,false,missing_from_main_source
34b3834f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
352ab9ee,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,false,not_mapped_or_filtered
353E2627B1,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires,true,true,in_clean_bundle
35985348,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
3619adfc,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
367d6f26,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires,true,true,in_clean_bundle
373a8c27,Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
3745B77FC9,Prestataires,false,false,missing_from_main_source
374f6587,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires,true,true,in_clean_bundle
37c16813,CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
37c89345,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|D_Durable|Galerie|Horaires|Prestataires|Tarifs,true,false,not_mapped_or_filtered
386AB887A8,Prestataires,false,false,missing_from_main_source
387ab275,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
38b6b043,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires,true,true,in_clean_bundle
38bc1fba,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
38bee07f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|D_Durable|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
39c50266,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
3F309B9A28,Prestataires,false,false,missing_from_main_source
3a3f3d60,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
3a4f632f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
3a638741,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,false,not_mapped_or_filtered
3b4a76ad,CRM|Prestataires,false,false,missing_from_main_source
3b723673,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
3c5b87ac,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
3d9a73ff,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
3e9ccb68,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|D_Durable|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
3ee94f31,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
3eedd265,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
3f1a6fa1,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires,true,true,in_clean_bundle
3fb285d5,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
3fcdd84d,Prestataires,false,false,missing_from_main_source
3fcf3f03,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Prestataires,true,true,in_clean_bundle
3fe4af77,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
402cda71,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,false,not_mapped_or_filtered
403a832a,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,false,not_mapped_or_filtered
40de15c1,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
425e2aea,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
430daa4e,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Tarifs,true,true,in_clean_bundle
4418e6ba,CRM|Galerie|Prestataires,false,false,missing_from_main_source
443fd2ae,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4543234a,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
454738B76C,Prestataires,false,false,missing_from_main_source
4668316d,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
46b2c40c,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
48ba4dc1,Berta 2.0 - Berta 2.0 (3).csv|CRM|Horaires|Prestataires,true,true,in_clean_bundle
49342f66,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
496a765b,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
499267bc,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
49f759f0,Prestataires,false,false,missing_from_main_source
4E10413808,Prestataires,false,false,missing_from_main_source
4a530b6e,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4ab919e9,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
4ad9b1b1,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4b149ed5,Horaires|Tarifs,false,false,missing_from_main_source
4b4e0f99,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4b957857,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4bdad81d,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4c3dc7d8,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4c57cea2,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4c781fa8,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
4c8118bc,Prestataires,false,false,missing_from_main_source
4c8bf0e8,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4ca65b6f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,false,not_mapped_or_filtered
4cc1e07e,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
4d6852c8,CRM|Prestataires,false,false,missing_from_main_source
4df008e0,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
4e63f4b1,CRM|Prestataires,false,false,missing_from_main_source
4e8d0851,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4f324b40,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
4fa4b5ab,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
50DEA31539,Prestataires,false,false,missing_from_main_source
50a9f771,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
516604dd,Berta 2.0 - Berta 2.0 (3).csv|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
533cff3f,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
53c685de,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
53d4d0fe,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
54cdc19e,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
556135B28E,Prestataires,false,false,missing_from_main_source
556d81ef,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
558a72e5,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
55e1b535,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
56570bad,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5685d96f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5691093BC8,Prestataires,false,false,missing_from_main_source
5791a9b1,Contacts sup|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
57a90f0e,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
589cbdcc,CRM|Galerie|Prestataires,false,false,missing_from_main_source
58b8c676,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
59341748,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Prestataires|Tarifs,true,true,in_clean_bundle
595AE0BA7C,Berta 2.0 - Berta 2.0 (3).csv|Prestataires,true,true,in_clean_bundle
595f03c0,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
59D0EA4483,Berta 2.0 - Berta 2.0 (3).csv|CRM|D_Durable|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
59a1e210,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
59a43d23,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
59c6e7f3,Prestataires,false,false,missing_from_main_source
59c9b4b0,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5D60AA1162,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5E9276CCD3,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5EF05AAF2A,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5b30bdff,Prestataires,false,false,missing_from_main_source
5baed590,Berta 2.0 - Berta 2.0 (3).csv,true,true,in_clean_bundle
5c171a96,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires,true,true,in_clean_bundle
5c24ed9e,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5c37ae83,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5c9e21e5,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5cbfdc99,CRM|Galerie|Prestataires,false,false,missing_from_main_source
5cdf722a,Horaires|Prestataires,false,false,missing_from_main_source
5d3c45ab,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5dc324d8,Prestataires,false,false,missing_from_main_source
5e4027d0,Prestataires,false,false,missing_from_main_source
5e8190a3,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
5f50049f,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
6063b8b1,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
606bbfd9,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
60F5CCC471,Prestataires,false,false,missing_from_main_source
60da4656,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
6183ed99,Berta 2.0 - Berta 2.0 (3).csv|CRM|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
61861d76,CRM|Prestataires,false,false,missing_from_main_source
6198f6c2,CRM|Galerie|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
636ABBFD69,Prestataires,false,false,missing_from_main_source
63d77262,CRM|Horaires|Prestataires|Tarifs,false,false,missing_from_main_source
63fb3af1,Berta 2.0 - Berta 2.0 (3).csv|Galerie,true,true,in_clean_bundle
644abebe,Berta 2.0 - Berta 2.0 (3).csv|Galerie|Horaires|Prestataires,true,true,in_clean_bundle
652efe0a,Berta 2.0 - Berta 2.0 (3).csv|CRM|Contacts sup|Galerie|Horaires|Prestataires|Tarifs,true,true,in_clean_bundle
