import_batch_id,staging_object_key,kind_code,unit_code,amount,currency,conditions,source,source_sheet,raw_source_data,resolution_status,is_approved
old-data-berta2-all-20260501-01,recyKZtzYYBBrdqJo,adulte,par_semaine,240.00,EUR,À partir de | semaine,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""768c7bce"",""Object_id"":""recyKZtzYYBBrdqJo"",""Description"":"""",""Tarif Montant"":""240"",""Tarif libellé"":""semaine"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recLzqL611NhOe615,adulte,,15.00,EUR,À partir de,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""ff6294d8"",""Object_id"":""recLzqL611NhOe615"",""Description"":"""",""Tarif Montant"":""15"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,cf8b073c,adulte,,60.00,EUR,À partir de | le massage de 1h,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""6a99bf27"",""Object_id"":""cf8b073c"",""Description"":""le massage de 1h"",""Tarif Montant"":""60"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,3ee94f31,adulte,,90.00,EUR,À partir de | le massage de 1h,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""90484684"",""Object_id"":""3ee94f31"",""Description"":""le massage de 1h"",""Tarif Montant"":""90"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,652efe0a,adulte,par_personne,12.00,EUR,À partir de | 4 personnes minimum | pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""f5183791"",""Object_id"":""652efe0a"",""Description"":""4 personnes minimum"",""Tarif Montant"":""12"",""Tarif libellé"":""pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,652efe0a,adulte,par_personne,10.00,EUR,À partir de | à partir de 10 personnes | pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""2fff51fc"",""Object_id"":""652efe0a"",""Description"":""à partir de 10 personnes"",""Tarif Montant"":""10"",""Tarif libellé"":""pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,652efe0a,adulte,,6.00,EUR,À partir de | enfant,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""d11c1c4a"",""Object_id"":""652efe0a"",""Description"":"""",""Tarif Montant"":""6"",""Tarif libellé"":""enfant"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,aae3ae86,adulte,,5.00,EUR,À partir de | article,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""c1d2c6c2"",""Object_id"":""aae3ae86"",""Description"":"""",""Tarif Montant"":""5"",""Tarif libellé"":""article"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recWhWauzB077mMAC,adulte,,8.00,EUR,À partir de | produit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""fb1daa46"",""Object_id"":""recWhWauzB077mMAC"",""Description"":"""",""Tarif Montant"":""8"",""Tarif libellé"":""produit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,1260ca37,adulte,,60.00,EUR,À partir de | le massage de 1h,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""1167fa59"",""Object_id"":""1260ca37"",""Description"":""le massage de 1h"",""Tarif Montant"":""60"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,1260ca37,adulte,,100.00,EUR,À partir de | Le massage de 1h30,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""ce49730c"",""Object_id"":""1260ca37"",""Description"":""Le massage de 1h30"",""Tarif Montant"":""100"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,1260ca37,adulte,,50.00,EUR,le massage de 1h,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""97df3dbc"",""Object_id"":""1260ca37"",""Description"":""le massage de 1h"",""Tarif Montant"":""50"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":"""",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,9f12dd21,adulte,par_nuit,250.00,EUR,À partir de | pour 8 personnes | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""5b9b97d4"",""Object_id"":""9f12dd21"",""Description"":""pour 8 personnes"",""Tarif Montant"":""250"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,5d3c45ab,adulte,,100.00,EUR,À partir de | chambre double avec petit déjeuner,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""228d7079"",""Object_id"":""5d3c45ab"",""Description"":"""",""Tarif Montant"":""100"",""Tarif libellé"":""chambre double avec petit déjeuner"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,24c9ee39,adulte,par_personne_nuit,40.00,EUR,À partir de | à partir de 2 nuits | pers./nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""e9067381"",""Object_id"":""24c9ee39"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""40"",""Tarif libellé"":""pers./nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,d20857f9,adulte,par_nuit,85.00,EUR,À partir de | bungalow/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""41db6cd3"",""Object_id"":""d20857f9"",""Description"":"""",""Tarif Montant"":""85"",""Tarif libellé"":""bungalow/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,129c8e42,adulte,par_nuit,110.00,EUR,À partir de | par nuit | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""4cc781da"",""Object_id"":""129c8e42"",""Description"":""par nuit"",""Tarif Montant"":""110"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,0f306351,adulte,par_nuit,200.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""7392b231"",""Object_id"":""0f306351"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""200"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,a6ce3e91,adulte,par_nuit,300.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""fd1d56fb"",""Object_id"":""a6ce3e91"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""300"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,8d1d1389,adulte,par_nuit,170.00,EUR,À partir de | à partir de 3 nuits pour 6 personnes | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""168fa500"",""Object_id"":""8d1d1389"",""Description"":""à partir de 3 nuits pour 6 personnes"",""Tarif Montant"":""170"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,dd4fb432,adulte,par_nuit,130.00,EUR,nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""2cf7ef9e"",""Object_id"":""dd4fb432"",""Description"":"""",""Tarif Montant"":""130"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":"""",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recXYOu8iyDxwxsYj,adulte,par_nuit,115.00,EUR,À partir de | à partir de 3 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""376c263b"",""Object_id"":""recXYOu8iyDxwxsYj"",""Description"":""à partir de 3 nuits"",""Tarif Montant"":""115"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recEzq2hgXZ6iiKZQ,adulte,par_nuit,88.00,EUR,nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""5b70bc78"",""Object_id"":""recEzq2hgXZ6iiKZQ"",""Description"":"""",""Tarif Montant"":""88"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":"""",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,rec74mTejOAzSsXH8,adulte,,3.30,EUR,À partir de | produit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""bfd07b4b"",""Object_id"":""rec74mTejOAzSsXH8"",""Description"":"""",""Tarif Montant"":""3,3"",""Tarif libellé"":""produit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,07D151EF55,adulte,par_nuit,55.00,EUR,À partir de | à partir de 4 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""75d59b79"",""Object_id"":""07D151EF55"",""Description"":""à partir de 4 nuits"",""Tarif Montant"":""55"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recSSTvKv6Jh4BYzZ,adulte,,5.00,EUR,À partir de | Visite guidée | enfant,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""2116b443"",""Object_id"":""recSSTvKv6Jh4BYzZ"",""Description"":""Visite guidée"",""Tarif Montant"":""5"",""Tarif libellé"":""enfant"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recSSTvKv6Jh4BYzZ,adulte,,10.00,EUR,À partir de | Visite guidée,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""fdd618a9"",""Object_id"":""recSSTvKv6Jh4BYzZ"",""Description"":""Visite guidée"",""Tarif Montant"":""10"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,107182fa,adulte,par_nuit,88.00,EUR,À partir de | A partir de 3 nuits minimum | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""703fef43"",""Object_id"":""107182fa"",""Description"":""A partir de 3 nuits minimum"",""Tarif Montant"":""88"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recuP0b6rC8FOEl7B,adulte,par_nuit,345.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""d189467c"",""Object_id"":""recuP0b6rC8FOEl7B"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""345"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,6d65a518,adulte,par_nuit,115.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""b8be479c"",""Object_id"":""6d65a518"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""115"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,8e65d113,adulte,par_nuit,70.00,EUR,À partir de | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""2b44d3dc"",""Object_id"":""8e65d113"",""Description"":"""",""Tarif Montant"":""70"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,6e9c7e26,adulte,,71.00,EUR,À partir de,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""cba09842"",""Object_id"":""6e9c7e26"",""Description"":"""",""Tarif Montant"":""71"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,4b4e0f99,adulte,,100.00,EUR,À partir de,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""bc574006"",""Object_id"":""4b4e0f99"",""Description"":"""",""Tarif Montant"":""100"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,3fe4af77,adulte,,300.00,EUR,,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""4137ae53"",""Object_id"":""3fe4af77"",""Description"":"""",""Tarif Montant"":""300"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":"""",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,1f6c6a99,adulte,par_nuit,200.00,EUR,À partir de | à partir de 2 nuits | week-end/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""0f583a48"",""Object_id"":""1f6c6a99"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""200"",""Tarif libellé"":""week-end/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,1f6c6a99,adulte,par_semaine,500.00,EUR,À partir de | à partir de 7 nuits | semaine,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""1b7ade2e"",""Object_id"":""1f6c6a99"",""Description"":""à partir de 7 nuits"",""Tarif Montant"":""500"",""Tarif libellé"":""semaine"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,76db9c31,adulte,,60.00,EUR,À partir de,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""c22a425b"",""Object_id"":""76db9c31"",""Description"":"""",""Tarif Montant"":""60"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recywlCVj6wd5yGdt,adulte,par_semaine,980.00,EUR,À partir de | à partir de 7 nuits | semaine,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""816f62e9"",""Object_id"":""recywlCVj6wd5yGdt"",""Description"":""à partir de 7 nuits"",""Tarif Montant"":""980"",""Tarif libellé"":""semaine"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,d958f421,adulte,par_nuit,70.00,EUR,À partir de | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""dcab6fc3"",""Object_id"":""d958f421"",""Description"":"""",""Tarif Montant"":""70"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,receR6cctSrvDHGcR,adulte,par_nuit,80.00,EUR,À partir de | A partir de 3 nuits minimum | semaine/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""1f43eb03"",""Object_id"":""receR6cctSrvDHGcR"",""Description"":""A partir de 3 nuits minimum"",""Tarif Montant"":""80"",""Tarif libellé"":""semaine/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,receR6cctSrvDHGcR,adulte,par_nuit,91.00,EUR,À partir de | à partir de 2 nuits | week-end/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""8e5c499d"",""Object_id"":""receR6cctSrvDHGcR"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""91"",""Tarif libellé"":""week-end/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,67551572,adulte,par_nuit,69.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""e702a8e6"",""Object_id"":""67551572"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""69"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,1f64e736,adulte,par_nuit,111.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""427103d0"",""Object_id"":""1f64e736"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""111"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,f2be7df6,adulte,par_nuit,62.00,EUR,À partir de | A partir de 3 nuits minimum | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""d9f862da"",""Object_id"":""f2be7df6"",""Description"":""A partir de 3 nuits minimum"",""Tarif Montant"":""62"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,7d6fcc62,adulte,par_nuit,208.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""14526f12"",""Object_id"":""7d6fcc62"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""208"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,8f0bc955,adulte,par_nuit,250.00,EUR,À partir de | week-end/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""d00616a3"",""Object_id"":""8f0bc955"",""Description"":"""",""Tarif Montant"":""250"",""Tarif libellé"":""week-end/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,8f0bc955,adulte,par_nuit,165.00,EUR,À partir de | semaine/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""5d26948a"",""Object_id"":""8f0bc955"",""Description"":"""",""Tarif Montant"":""165"",""Tarif libellé"":""semaine/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,3c5b87ac,adulte,par_nuit,75.00,EUR,À partir de | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""12f7fb18"",""Object_id"":""3c5b87ac"",""Description"":"""",""Tarif Montant"":""75"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,2685f41f,adulte,par_personne_nuit,25.00,EUR,À partir de | pers./nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""9ed5d359"",""Object_id"":""2685f41f"",""Description"":"""",""Tarif Montant"":""25"",""Tarif libellé"":""pers./nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,recqF6nWXZHiTjT7J,adulte,,0.40,EUR,À partir de | produit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""06ead6b1"",""Object_id"":""recqF6nWXZHiTjT7J"",""Description"":"""",""Tarif Montant"":""0,4"",""Tarif libellé"":""produit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,d184f7a2,adulte,par_nuit,250.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""e4540fa4"",""Object_id"":""d184f7a2"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""250"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,f5205cba,adulte,,10.00,EUR,À partir de | article,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""45f67e6c"",""Object_id"":""f5205cba"",""Description"":"""",""Tarif Montant"":""10"",""Tarif libellé"":""article"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,e6d7c9a1,adulte,,50.00,EUR,À partir de | produit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""77370353"",""Object_id"":""e6d7c9a1"",""Description"":"""",""Tarif Montant"":""50"",""Tarif libellé"":""produit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,d184f7a2,adulte,par_nuit,450.00,EUR,À partir de | à partir de 2 nuits | week-end/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""fe9af985"",""Object_id"":""d184f7a2"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""450"",""Tarif libellé"":""week-end/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,90d57727,adulte,,20.00,EUR,À partir de | la prestation,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""da4b0727"",""Object_id"":""90d57727"",""Description"":""la prestation"",""Tarif Montant"":""20"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,e79ea8ed,adulte,par_nuit,140.00,EUR,À partir de | à partir de 3 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""5b926d2d"",""Object_id"":""e79ea8ed"",""Description"":""à partir de 3 nuits"",""Tarif Montant"":""140"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,6ecbd497,adulte,par_semaine,650.00,EUR,À partir de | à partir de 7 nuits | semaine,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""e0a5c088"",""Object_id"":""6ecbd497"",""Description"":""à partir de 7 nuits"",""Tarif Montant"":""650"",""Tarif libellé"":""semaine"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,6ecbd497,adulte,par_personne,15.00,EUR,À partir de | pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""dd1b7966"",""Object_id"":""6ecbd497"",""Description"":"""",""Tarif Montant"":""15"",""Tarif libellé"":""pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,6ecbd497,adulte,par_nuit,140.00,EUR,À partir de | 4 personnes | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""998cc112"",""Object_id"":""6ecbd497"",""Description"":""4 personnes"",""Tarif Montant"":""140"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,6ecbd497,adulte,par_sejour,280.00,EUR,À partir de | 4 personnes | week-end,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""26b5f7fb"",""Object_id"":""6ecbd497"",""Description"":""4 personnes"",""Tarif Montant"":""280"",""Tarif libellé"":""week-end"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,a0fddb84,adulte,par_nuit,270.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""1c0a996f"",""Object_id"":""a0fddb84"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""270"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,8ca02e8c,adulte,par_nuit,270.00,EUR,À partir de | à partir de 2 nuits | nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""26e73b92"",""Object_id"":""8ca02e8c"",""Description"":""à partir de 2 nuits"",""Tarif Montant"":""270"",""Tarif libellé"":""nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,rec9VUy4xPzBe6RkX,adulte,par_nuit,92.00,EUR,À partir de | chambre double avec petit déjeuner/nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""1f3fdb41"",""Object_id"":""rec9VUy4xPzBe6RkX"",""Description"":"""",""Tarif Montant"":""92"",""Tarif libellé"":""chambre double avec petit déjeuner/nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,rec9VUy4xPzBe6RkX,adulte,par_personne_nuit,85.00,EUR,À partir de | petit-déjeuner | pers./nuit,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""da3323ad"",""Object_id"":""rec9VUy4xPzBe6RkX"",""Description"":""petit-déjeuner"",""Tarif Montant"":""85"",""Tarif libellé"":""pers./nuit"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,rec9VUy4xPzBe6RkX,adulte,par_nuit,130.00,EUR,À partir de | nuit/chambre familiale avec petit-déjeuner,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""9d171fa0"",""Object_id"":""rec9VUy4xPzBe6RkX"",""Description"":"""",""Tarif Montant"":""130"",""Tarif libellé"":""nuit/chambre familiale avec petit-déjeuner"",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,53d4d0fe,adulte,par_personne,60.00,EUR,À partir de | pers.,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""c3489c9d"",""Object_id"":""53d4d0fe"",""Description"":"""",""Tarif Montant"":""60"",""Tarif libellé"":""pers."",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
old-data-berta2-all-20260501-01,fe196259,adulte,,2.00,EUR,À partir de | Le café,import_berta2_tarifs,Tarifs,"{""Id_Tarifs"":""01a49a53"",""Object_id"":""fe196259"",""Description"":""Le café"",""Tarif Montant"":""2"",""Tarif libellé"":"""",""__unnamed_6"":"""",""Mini"":""À partir de"",""source_system"":""berta_v2_csv_export""}",pending,true
