feed,scope,collection,name,type,declared,observed,count,non_empty,empty,coverage_pct
information_service,relation,Photos,SyndicObjectId,Edm.String,True,True,20,20,0,100.0
information_service,relation,PrestationProximites,ID,Edm.Int64,True,True,15,15,0,100.0
information_service,relation,PrestationProximites,Ordre,Edm.Int64,True,True,15,15,0,100.0
information_service,relation,PrestationProximites,SyndicObjectId,Edm.String,True,True,15,15,0,100.0
information_service,relation,PrestationProximites,ThesCode,Edm.String,True,True,15,15,0,100.0
information_service,relation,PrestationProximites,ThesID,Edm.Guid,True,True,15,15,0,100.0
information_service,relation,PrestationProximites,ThesLibelle,Edm.String,True,True,15,15,0,100.0
information_service,relation,PrestationProximites,ThesOrdre,Edm.Int64,True,True,15,15,0,100.0
information_service,relation,PrestationProximites,ThesPicto,Edm.String,True,True,15,0,15,0.0
information_service,relation,PrestationsActivites,ID,Edm.Int64,True,False,0,0,0,0
information_service,relation,PrestationsActivites,Ordre,Edm.Int64,True,False,0,0,0,0
information_service,relation,PrestationsActivites,SyndicObjectId,Edm.String,True,False,0,0,0,0
information_service,relation,PrestationsActivites,ThesCode,Edm.String,True,False,0,0,0,0
information_service,relation,PrestationsActivites,ThesID,Edm.Guid,True,False,0,0,0,0
information_service,relation,PrestationsActivites,ThesLibelle,Edm.String,True,False,0,0,0,0
information_service,relation,PrestationsActivites,ThesOrdre,Edm.Int32,True,False,0,0,0,0
information_service,relation,PrestationsActivites,ThesPicto,Edm.String,True,False,0,0,0,0
information_service,relation,PrestationsEquipementss,ID,Edm.Int64,True,True,3,3,0,100.0
information_service,relation,PrestationsEquipementss,Ordre,Edm.Int64,True,True,3,3,0,100.0
information_service,relation,PrestationsEquipementss,SyndicObjectId,Edm.String,True,True,3,3,0,100.0
information_service,relation,PrestationsEquipementss,ThesCode,Edm.String,True,True,3,3,0,100.0
information_service,relation,PrestationsEquipementss,ThesID,Edm.Guid,True,True,3,3,0,100.0
information_service,relation,PrestationsEquipementss,ThesLibelle,Edm.String,True,True,3,3,0,100.0
information_service,relation,PrestationsEquipementss,ThesOrdre,Edm.Int64,True,True,3,3,0,100.0
information_service,relation,PrestationsEquipementss,ThesPicto,Edm.String,True,True,3,0,3,0.0
information_service,relation,Structure,Address1,Edm.String,True,True,5,5,0,100.0
information_service,relation,Structure,Address2,Edm.String,True,True,5,0,5,0.0
information_service,relation,Structure,Address3,Edm.String,True,True,5,0,5,0.0
information_service,relation,Structure,City,Edm.String,True,True,5,5,0,100.0
information_service,relation,Structure,Country,Edm.String,True,True,5,0,5,0.0
information_service,relation,Structure,Email,Edm.String,True,True,5,5,0,100.0
information_service,relation,Structure,EmailName,Edm.String,True,True,5,0,5,0.0
information_service,relation,Structure,Name,Edm.String,True,True,5,5,0,100.0
information_service,relation,Structure,Phone,Edm.String,True,True,5,0,5,0.0
information_service,relation,Structure,Postcode,Edm.String,True,True,5,5,0,100.0
information_service,relation,Structure,SyndicStructureId,Edm.Guid,True,True,5,5,0,100.0
information_service,relation,Structure,Url,Edm.String,True,True,5,0,5,0.0
information_service,relation,Thematiques,ID,Edm.Int64,True,True,3,3,0,100.0
information_service,relation,Thematiques,Ordre,Edm.Int64,True,True,3,3,0,100.0
information_service,relation,Thematiques,SyndicObjectId,Edm.String,True,True,3,3,0,100.0
information_service,relation,Thematiques,ThesCode,Edm.String,True,True,3,3,0,100.0
information_service,relation,Thematiques,ThesID,Edm.Guid,True,True,3,3,0,100.0
information_service,relation,Thematiques,ThesLibelle,Edm.String,True,True,3,3,0,100.0
information_service,relation,Thematiques,ThesOrdre,Edm.Int64,True,True,3,3,0,100.0
information_service,relation,Thematiques,ThesPicto,Edm.String,True,True,3,0,3,0.0
information_service,relation,TisTracking,CodeOffre,Edm.String,True,True,5,5,0,100.0
information_service,relation,TisTracking,CodeStructure,Edm.String,True,True,5,5,0,100.0
information_service,relation,TisTracking,CodeSyndication,Edm.String,True,True,5,5,0,100.0
information_service,relation,TisTracking,SyndicObjectId,Edm.String,True,True,5,5,0,100.0
information_service,relation,Typeequipements,ID,Edm.Int64,True,True,5,5,0,100.0
information_service,relation,Typeequipements,Ordre,Edm.Int64,True,True,5,5,0,100.0
information_service,relation,Typeequipements,SyndicObjectId,Edm.String,True,True,5,5,0,100.0
information_service,relation,Typeequipements,Typedactivite.ThesCode,Edm.String,True,True,5,5,0,100.0
information_service,relation,Typeequipements,Typedactivite.ThesID,Edm.Guid,True,True,5,5,0,100.0
information_service,relation,Typeequipements,Typedactivite.ThesLibelle,Edm.String,True,True,5,5,0,100.0
information_service,relation,Typeequipements,Typedactivite.ThesOrdre,Edm.Int32,True,True,5,5,0,100.0
information_service,relation,Typeequipements,Typedactivite.ThesPicto,Edm.String,True,True,5,0,5,0.0
information_service,relation,Videos,ID,Edm.Int64,True,False,0,0,0,0
information_service,relation,Videos,IntegrerlavideosursonsitecopiercollerdeObjetouembedYoutubeouDailymotion,Edm.String,True,False,0,0,0,0
information_service,relation,Videos,Licencecreativecommons,Edm.Boolean,True,False,0,0,0,0
information_service,relation,Videos,Ordre,Edm.Int64,True,False,0,0,0,0
information_service,relation,Videos,SyndicObjectId,Edm.String,True,False,0,0,0,0
information_service,relation,Videos,URLvideo,Edm.String,True,False,0,0,0,0
loisir_plein_air,object,,AccueilPMR,Edm.Boolean,True,True,28,28,0,100.0
loisir_plein_air,object,,Adresse1,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,Adresse2,Edm.String,True,True,28,1,27,3.6
loisir_plein_air,object,,Adresse3,Edm.String,True,True,28,0,28,0.0
loisir_plein_air,object,,Bureau.ThesCode,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,Bureau.ThesID,Edm.Guid,True,True,28,28,0,100.0
loisir_plein_air,object,,Bureau.ThesLibelle,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,Bureau.ThesOrdre,Edm.Int32,True,True,28,28,0,100.0
loisir_plein_air,object,,Bureau.ThesPicto,Edm.String,True,True,28,0,28,0.0
loisir_plein_air,object,,ClassificationType,TourInSoft.V5.Syndication.Syndication_FSLOISIRPLEINAIROTISud_31DBCC3F13FB4F7F83F097C9AA2C5DC1.ListeComplexType,False,True,1,0,1,0.0
loisir_plein_air,object,,ClassificationType.ThesCode,Edm.String,True,True,27,27,0,100.0
loisir_plein_air,object,,ClassificationType.ThesID,Edm.Guid,True,True,27,27,0,100.0
loisir_plein_air,object,,ClassificationType.ThesLibelle,Edm.String,True,True,27,27,0,100.0
loisir_plein_air,object,,ClassificationType.ThesOrdre,Edm.Int32,True,True,27,27,0,100.0
loisir_plein_air,object,,ClassificationType.ThesPicto,Edm.String,True,True,27,0,27,0.0
loisir_plein_air,object,,CodeINSEE,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,CodePostal,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,Commune,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,GmapLatitude,Edm.String,True,True,28,27,1,96.4
loisir_plein_air,object,,GmapLongitude,Edm.String,True,True,28,27,1,96.4
loisir_plein_air,object,,IdentifiantSoubik,Edm.String,True,True,28,27,1,96.4
loisir_plein_air,object,,Lieudit,TourInSoft.V5.Syndication.Syndication_FSLOISIRPLEINAIROTISud_31DBCC3F13FB4F7F83F097C9AA2C5DC1.ListeComplexType,False,True,21,0,21,0.0
loisir_plein_air,object,,Lieudit.ThesCode,Edm.String,True,True,7,7,0,100.0
loisir_plein_air,object,,Lieudit.ThesID,Edm.Guid,True,True,7,7,0,100.0
loisir_plein_air,object,,Lieudit.ThesLibelle,Edm.String,True,True,7,7,0,100.0
loisir_plein_air,object,,Lieudit.ThesOrdre,Edm.Int32,True,True,7,7,0,100.0
loisir_plein_air,object,,Lieudit.ThesPicto,Edm.String,True,True,7,0,7,0.0
loisir_plein_air,object,,Nometablissement,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,ObjectTypeFix,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,ObjectTypeName,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,Published,Edm.DateTime,True,True,28,28,0,100.0
loisir_plein_air,object,,RaisonSociale,Edm.String,True,True,28,17,11,60.7
loisir_plein_air,object,,SIRET,Edm.String,True,True,28,27,1,96.4
loisir_plein_air,object,,Surreservation,Edm.Boolean,True,True,28,0,28,0.0
loisir_plein_air,object,,SyndicObjectID,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,SyndicObjectName,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,SyndicObjectOrder,Edm.Int64,True,True,28,28,0,100.0
loisir_plein_air,object,,SyndicStructureId,Edm.Guid,True,True,28,28,0,100.0
loisir_plein_air,object,,TIS_TRACKING_LISTING_OFFRE,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,TIS_TRACKING_OFFRE,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,object,,Updated,Edm.DateTime,True,True,28,28,0,100.0
loisir_plein_air,relation,Capacites,Capacite,Edm.Double,True,True,12,10,2,83.3
loisir_plein_air,relation,Capacites,ID,Edm.Int64,True,True,12,12,0,100.0
loisir_plein_air,relation,Capacites,Ordre,Edm.Int64,True,True,12,12,0,100.0
loisir_plein_air,relation,Capacites,SyndicObjectId,Edm.String,True,True,12,12,0,100.0
loisir_plein_air,relation,Chaines,Groupe,TourInSoft.V5.Syndication.Syndication_FSLOISIRPLEINAIROTISud_31DBCC3F13FB4F7F83F097C9AA2C5DC1.ListeComplexType,False,True,3,0,3,0.0
loisir_plein_air,relation,Chaines,Groupe.ThesCode,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Chaines,Groupe.ThesID,Edm.Guid,True,False,0,0,0,0
loisir_plein_air,relation,Chaines,Groupe.ThesLibelle,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Chaines,Groupe.ThesOrdre,Edm.Int32,True,False,0,0,0,0
loisir_plein_air,relation,Chaines,Groupe.ThesPicto,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Chaines,ID,Edm.Int64,True,True,3,3,0,100.0
loisir_plein_air,relation,Chaines,Ordre,Edm.Int64,True,True,3,3,0,100.0
loisir_plein_air,relation,Chaines,Reseaux,TourInSoft.V5.Syndication.Syndication_FSLOISIRPLEINAIROTISud_31DBCC3F13FB4F7F83F097C9AA2C5DC1.ListeComplexType,False,True,3,0,3,0.0
loisir_plein_air,relation,Chaines,Reseaux.ThesCode,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Chaines,Reseaux.ThesID,Edm.Guid,True,False,0,0,0,0
loisir_plein_air,relation,Chaines,Reseaux.ThesLibelle,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Chaines,Reseaux.ThesOrdre,Edm.Int32,True,False,0,0,0,0
loisir_plein_air,relation,Chaines,Reseaux.ThesPicto,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Chaines,SyndicObjectId,Edm.String,True,True,3,3,0,100.0
loisir_plein_air,relation,ClassificationCategoriess,ID,Edm.Int64,True,True,34,34,0,100.0
loisir_plein_air,relation,ClassificationCategoriess,Ordre,Edm.Int64,True,True,34,34,0,100.0
loisir_plein_air,relation,ClassificationCategoriess,SyndicObjectId,Edm.String,True,True,34,34,0,100.0
loisir_plein_air,relation,ClassificationCategoriess,ThesCode,Edm.String,True,True,34,34,0,100.0
loisir_plein_air,relation,ClassificationCategoriess,ThesID,Edm.Guid,True,True,34,34,0,100.0
loisir_plein_air,relation,ClassificationCategoriess,ThesLibelle,Edm.String,True,True,34,34,0,100.0
loisir_plein_air,relation,ClassificationCategoriess,ThesOrdre,Edm.Int64,True,True,34,34,0,100.0
loisir_plein_air,relation,ClassificationCategoriess,ThesPicto,Edm.String,True,True,34,0,34,0.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAdrenalines,ID,Edm.Int64,True,True,12,12,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAdrenalines,Ordre,Edm.Int64,True,True,12,12,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAdrenalines,SyndicObjectId,Edm.String,True,True,12,12,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAdrenalines,ThesCode,Edm.String,True,True,12,12,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAdrenalines,ThesID,Edm.Guid,True,True,12,12,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAdrenalines,ThesLibelle,Edm.String,True,True,12,12,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAdrenalines,ThesOrdre,Edm.Int64,True,True,12,12,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAdrenalines,ThesPicto,Edm.String,True,True,12,0,12,0.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAeronautiques,ID,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAeronautiques,Ordre,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAeronautiques,SyndicObjectId,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAeronautiques,ThesCode,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAeronautiques,ThesID,Edm.Guid,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAeronautiques,ThesLibelle,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAeronautiques,ThesOrdre,Edm.Int32,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAeronautiques,ThesPicto,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAttractionss,ID,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAttractionss,Ordre,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAttractionss,SyndicObjectId,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAttractionss,ThesCode,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAttractionss,ThesID,Edm.Guid,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAttractionss,ThesLibelle,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAttractionss,ThesOrdre,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAttractionss,ThesPicto,Edm.String,True,True,1,0,1,0.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAutress,ID,Edm.Int64,True,True,4,4,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAutress,Ordre,Edm.Int64,True,True,4,4,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAutress,SyndicObjectId,Edm.String,True,True,4,4,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAutress,ThesCode,Edm.String,True,True,4,4,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAutress,ThesID,Edm.Guid,True,True,4,4,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAutress,ThesLibelle,Edm.String,True,True,4,4,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAutress,ThesOrdre,Edm.Int64,True,True,4,4,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieAutress,ThesPicto,Edm.String,True,True,4,0,4,0.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieExplorations,ID,Edm.Int64,True,True,15,15,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieExplorations,Ordre,Edm.Int64,True,True,15,15,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieExplorations,SyndicObjectId,Edm.String,True,True,15,15,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieExplorations,ThesCode,Edm.String,True,True,15,15,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieExplorations,ThesID,Edm.Guid,True,True,15,15,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieExplorations,ThesLibelle,Edm.String,True,True,15,15,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieExplorations,ThesOrdre,Edm.Int64,True,True,15,15,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieExplorations,ThesPicto,Edm.String,True,True,15,0,15,0.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieJeuxs,ID,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieJeuxs,Ordre,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieJeuxs,SyndicObjectId,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieJeuxs,ThesCode,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieJeuxs,ThesID,Edm.Guid,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieJeuxs,ThesLibelle,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieJeuxs,ThesOrdre,Edm.Int32,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieJeuxs,ThesPicto,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieLocMats,ID,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieLocMats,Ordre,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieLocMats,SyndicObjectId,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieLocMats,ThesCode,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieLocMats,ThesID,Edm.Guid,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieLocMats,ThesLibelle,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieLocMats,ThesOrdre,Edm.Int32,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieLocMats,ThesPicto,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieNautiquess,ID,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieNautiquess,Ordre,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieNautiquess,SyndicObjectId,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieNautiquess,ThesCode,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieNautiquess,ThesID,Edm.Guid,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieNautiquess,ThesLibelle,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieNautiquess,ThesOrdre,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieNautiquess,ThesPicto,Edm.String,True,True,1,0,1,0.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieVehiculeLoisirs,ID,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieVehiculeLoisirs,Ordre,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieVehiculeLoisirs,SyndicObjectId,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieVehiculeLoisirs,ThesCode,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieVehiculeLoisirs,ThesID,Edm.Guid,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieVehiculeLoisirs,ThesLibelle,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieVehiculeLoisirs,ThesOrdre,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,ClassificationCategoriesSousCategorieVehiculeLoisirs,ThesPicto,Edm.String,True,True,1,0,1,0.0
loisir_plein_air,relation,Descriptifaccess,Descriptifduplandacces,Edm.String,True,True,28,18,10,64.3
loisir_plein_air,relation,Descriptifaccess,ID,Edm.Int64,True,True,28,28,0,100.0
loisir_plein_air,relation,Descriptifaccess,Ordre,Edm.Int64,True,True,28,28,0,100.0
loisir_plein_air,relation,Descriptifaccess,SyndicObjectId,Edm.String,True,True,28,28,0,100.0
loisir_plein_air,relation,Descriptifss,Accroche,Edm.String,True,True,4,3,1,75.0
loisir_plein_air,relation,Descriptifss,Descriptioncommerciale,Edm.String,True,True,4,4,0,100.0
loisir_plein_air,relation,Descriptifss,ID,Edm.Int64,True,True,4,4,0,100.0
loisir_plein_air,relation,Descriptifss,Ordre,Edm.Int64,True,True,4,4,0,100.0
loisir_plein_air,relation,Descriptifss,SyndicObjectId,Edm.String,True,True,4,4,0,100.0
loisir_plein_air,relation,Fichiers,DocumentFichier.Credit,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Fichiers,DocumentFichier.MediaID,Edm.Guid,True,False,0,0,0,0
loisir_plein_air,relation,Fichiers,DocumentFichier.Titre,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Fichiers,DocumentFichier.Url,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Fichiers,ID,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,Fichiers,Ordre,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,Fichiers,SyndicObjectId,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Handicaps,ID,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,Handicaps,Ordre,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,Handicaps,SyndicObjectId,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Handicaps,ThesCode,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Handicaps,ThesID,Edm.Guid,True,False,0,0,0,0
loisir_plein_air,relation,Handicaps,ThesLibelle,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Handicaps,ThesOrdre,Edm.Int32,True,False,0,0,0,0
loisir_plein_air,relation,Handicaps,ThesPicto,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Labels,ID,Edm.Int64,True,True,14,14,0,100.0
loisir_plein_air,relation,Labels,Ordre,Edm.Int64,True,True,14,14,0,100.0
loisir_plein_air,relation,Labels,SyndicObjectId,Edm.String,True,True,14,14,0,100.0
loisir_plein_air,relation,LanguesParleess,ID,Edm.Int64,True,True,66,66,0,100.0
loisir_plein_air,relation,LanguesParleess,Ordre,Edm.Int64,True,True,66,66,0,100.0
loisir_plein_air,relation,LanguesParleess,SyndicObjectId,Edm.String,True,True,66,66,0,100.0
loisir_plein_air,relation,LanguesParleess,ThesCode,Edm.String,True,True,66,66,0,100.0
loisir_plein_air,relation,LanguesParleess,ThesID,Edm.Guid,True,True,66,66,0,100.0
loisir_plein_air,relation,LanguesParleess,ThesLibelle,Edm.String,True,True,66,66,0,100.0
loisir_plein_air,relation,LanguesParleess,ThesOrdre,Edm.Int64,True,True,66,66,0,100.0
loisir_plein_air,relation,LanguesParleess,ThesPicto,Edm.String,True,True,66,0,66,0.0
loisir_plein_air,relation,Localisations,ID,Edm.Int64,True,True,24,24,0,100.0
loisir_plein_air,relation,Localisations,Ordre,Edm.Int64,True,True,24,24,0,100.0
loisir_plein_air,relation,Localisations,SyndicObjectId,Edm.String,True,True,24,24,0,100.0
loisir_plein_air,relation,Localisations,ThesCode,Edm.String,True,True,24,24,0,100.0
loisir_plein_air,relation,Localisations,ThesID,Edm.Guid,True,True,24,24,0,100.0
loisir_plein_air,relation,Localisations,ThesLibelle,Edm.String,True,True,24,24,0,100.0
loisir_plein_air,relation,Localisations,ThesOrdre,Edm.Int64,True,True,24,24,0,100.0
loisir_plein_air,relation,Localisations,ThesPicto,Edm.String,True,True,24,0,24,0.0
loisir_plein_air,relation,Marques,ID,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,Marques,Ordre,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,Marques,SyndicObjectId,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,Marques,ThesCode,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,Marques,ThesID,Edm.Guid,True,True,1,1,0,100.0
loisir_plein_air,relation,Marques,ThesLibelle,Edm.String,True,True,1,1,0,100.0
loisir_plein_air,relation,Marques,ThesOrdre,Edm.Int64,True,True,1,1,0,100.0
loisir_plein_air,relation,Marques,ThesPicto,Edm.String,True,True,1,0,1,0.0
loisir_plein_air,relation,ModesPaiements,ID,Edm.Int64,True,True,77,77,0,100.0
loisir_plein_air,relation,ModesPaiements,Ordre,Edm.Int64,True,True,77,77,0,100.0
loisir_plein_air,relation,ModesPaiements,SyndicObjectId,Edm.String,True,True,77,77,0,100.0
loisir_plein_air,relation,ModesPaiements,ThesCode,Edm.String,True,True,77,77,0,100.0
loisir_plein_air,relation,ModesPaiements,ThesID,Edm.Guid,True,True,77,77,0,100.0
loisir_plein_air,relation,ModesPaiements,ThesLibelle,Edm.String,True,True,77,77,0,100.0
loisir_plein_air,relation,ModesPaiements,ThesOrdre,Edm.Int64,True,True,77,77,0,100.0
loisir_plein_air,relation,ModesPaiements,ThesPicto,Edm.String,True,True,77,0,77,0.0
loisir_plein_air,relation,moniteurcertifies,Expertaccrediteprestationliee,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,moniteurcertifies,ID,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,moniteurcertifies,Ordre,Edm.Int64,True,False,0,0,0,0
loisir_plein_air,relation,moniteurcertifies,SyndicObjectId,Edm.String,True,False,0,0,0,0
loisir_plein_air,relation,Moyencommunications,Complementdinformations,Edm.String,True,True,86,0,86,0.0
loisir_plein_air,relation,Moyencommunications,Coordonnees,Edm.String,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,ID,Edm.Int64,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,Moyendecommunication.ThesCode,Edm.String,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,Moyendecommunication.ThesID,Edm.Guid,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,Moyendecommunication.ThesLibelle,Edm.String,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,Moyendecommunication.ThesOrdre,Edm.Int32,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,Moyendecommunication.ThesPicto,Edm.String,True,True,86,0,86,0.0
loisir_plein_air,relation,Moyencommunications,Ordre,Edm.Int64,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,SyndicObjectId,Edm.String,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,Typedecoordonnees.ThesCode,Edm.String,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,Typedecoordonnees.ThesID,Edm.Guid,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,Typedecoordonnees.ThesLibelle,Edm.String,True,True,86,86,0,100.0
loisir_plein_air,relation,Moyencommunications,Typedecoordonnees.ThesOrdre,Edm.Int32,True,True,86,86,0,100.0
