feed,path,scope,collection,name,edm_type,declared,observed,observed_count,non_empty_count,empty_count,coverage_pct,present_in_feed_count,reuse_class,coverage_status,mapping_status,evidence
restauration,Structure.Email,relation,Structure,Email,Edm.String,True,True,100,100,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,Structure.EmailName,relation,Structure,EmailName,Edm.String,True,True,100,0,100,0.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,Structure.Name,relation,Structure,Name,Edm.String,True,True,100,100,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,Structure.Phone,relation,Structure,Phone,Edm.String,True,True,100,0,100,0.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,Structure.Postcode,relation,Structure,Postcode,Edm.String,True,True,100,100,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,Structure.SyndicStructureId,relation,Structure,SyndicStructureId,Edm.Guid,True,True,100,100,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,Structure.Url,relation,Structure,Url,Edm.String,True,True,100,0,100,0.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.complementtarifs,relation,Tarifs,complementtarifs,Edm.String,True,True,9,0,9,0.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.Datedebutaffichage,relation,Tarifs,Datedebutaffichage,Edm.DateTime,True,True,9,9,0,100.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.Datedebutvalidite,relation,Tarifs,Datedebutvalidite,Edm.DateTime,True,True,9,0,9,0.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.Datefinaffichage,relation,Tarifs,Datefinaffichage,Edm.DateTime,True,True,9,0,9,0.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.Datefinvalidite,relation,Tarifs,Datefinvalidite,Edm.DateTime,True,True,9,0,9,0.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.ID,relation,Tarifs,ID,Edm.Int64,True,True,9,9,0,100.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.IntituleTarifs,relation,Tarifs,IntituleTarifs,TourInSoft.V5.Syndication.Syndication_FSRestaurationOTISud_CB2825CEC3B7425D8F6A9313DD745C1E.ListeComplexType,False,True,9,0,9,0.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.IntituleTarifs.ThesCode,relation,Tarifs,IntituleTarifs.ThesCode,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Tarifs.IntituleTarifs.ThesID,relation,Tarifs,IntituleTarifs.ThesID,Edm.Guid,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Tarifs.IntituleTarifs.ThesLibelle,relation,Tarifs,IntituleTarifs.ThesLibelle,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Tarifs.IntituleTarifs.ThesOrdre,relation,Tarifs,IntituleTarifs.ThesOrdre,Edm.Int32,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Tarifs.IntituleTarifs.ThesPicto,relation,Tarifs,IntituleTarifs.ThesPicto,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Tarifs.MaximumEuro,relation,Tarifs,MaximumEuro,Edm.Decimal,True,True,9,9,0,100.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.MinimumEuro,relation,Tarifs,MinimumEuro,Edm.Decimal,True,True,9,9,0,100.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.Ordre,relation,Tarifs,Ordre,Edm.Int64,True,True,9,9,0,100.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.Saisonnalite,relation,Tarifs,Saisonnalite,TourInSoft.V5.Syndication.Syndication_FSRestaurationOTISud_CB2825CEC3B7425D8F6A9313DD745C1E.ListeComplexType,False,True,9,0,9,0.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Tarifs.Saisonnalite.ThesCode,relation,Tarifs,Saisonnalite.ThesCode,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Tarifs.Saisonnalite.ThesID,relation,Tarifs,Saisonnalite.ThesID,Edm.Guid,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Tarifs.Saisonnalite.ThesLibelle,relation,Tarifs,Saisonnalite.ThesLibelle,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Tarifs.Saisonnalite.ThesOrdre,relation,Tarifs,Saisonnalite.ThesOrdre,Edm.Int32,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Tarifs.Saisonnalite.ThesPicto,relation,Tarifs,Saisonnalite.ThesPicto,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Tarifs.SyndicObjectId,relation,Tarifs,SyndicObjectId,Edm.String,True,True,9,9,0,100.0,5,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Thematiques.ID,relation,Thematiques,ID,Edm.Int64,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Thematiques.Ordre,relation,Thematiques,Ordre,Edm.Int64,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Thematiques.SyndicObjectId,relation,Thematiques,SyndicObjectId,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Thematiques.ThesCode,relation,Thematiques,ThesCode,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Thematiques.ThesID,relation,Thematiques,ThesID,Edm.Guid,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Thematiques.ThesLibelle,relation,Thematiques,ThesLibelle,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Thematiques.ThesOrdre,relation,Thematiques,ThesOrdre,Edm.Int32,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Thematiques.ThesPicto,relation,Thematiques,ThesPicto,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,TisTracking.CodeOffre,relation,TisTracking,CodeOffre,Edm.String,True,True,100,100,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,TisTracking.CodeStructure,relation,TisTracking,CodeStructure,Edm.String,True,True,100,100,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,TisTracking.CodeSyndication,relation,TisTracking,CodeSyndication,Edm.String,True,True,100,100,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,TisTracking.SyndicObjectId,relation,TisTracking,SyndicObjectId,Edm.String,True,True,100,100,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/restauration.json
restauration,Typecuisines.ID,relation,Typecuisines,ID,Edm.Int64,True,True,124,124,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/restauration.json
restauration,Typecuisines.Ordre,relation,Typecuisines,Ordre,Edm.Int64,True,True,124,124,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/restauration.json
restauration,Typecuisines.SyndicObjectId,relation,Typecuisines,SyndicObjectId,Edm.String,True,True,124,124,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/restauration.json
restauration,Typecuisines.ThesCode,relation,Typecuisines,ThesCode,Edm.String,True,True,124,124,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/restauration.json
restauration,Typecuisines.ThesID,relation,Typecuisines,ThesID,Edm.Guid,True,True,124,124,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/restauration.json
restauration,Typecuisines.ThesLibelle,relation,Typecuisines,ThesLibelle,Edm.String,True,True,124,124,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/restauration.json
restauration,Typecuisines.ThesOrdre,relation,Typecuisines,ThesOrdre,Edm.Int64,True,True,124,124,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/restauration.json
restauration,Typecuisines.ThesPicto,relation,Typecuisines,ThesPicto,Edm.String,True,True,124,0,124,0.0,1,feed_specific,observed_source,unclassified,source-schemas/restauration.json
restauration,Typeequipements.ID,relation,Typeequipements,ID,Edm.Int64,True,True,100,100,0,100.0,4,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Typeequipements.Ordre,relation,Typeequipements,Ordre,Edm.Int64,True,True,100,100,0,100.0,4,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Typeequipements.SyndicObjectId,relation,Typeequipements,SyndicObjectId,Edm.String,True,True,100,100,0,100.0,4,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Typeequipements.Typedactivite.ThesCode,relation,Typeequipements,Typedactivite.ThesCode,Edm.String,True,True,100,100,0,100.0,4,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Typeequipements.Typedactivite.ThesID,relation,Typeequipements,Typedactivite.ThesID,Edm.Guid,True,True,100,100,0,100.0,4,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Typeequipements.Typedactivite.ThesLibelle,relation,Typeequipements,Typedactivite.ThesLibelle,Edm.String,True,True,100,100,0,100.0,4,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Typeequipements.Typedactivite.ThesOrdre,relation,Typeequipements,Typedactivite.ThesOrdre,Edm.Int32,True,True,100,100,0,100.0,4,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Typeequipements.Typedactivite.ThesPicto,relation,Typeequipements,Typedactivite.ThesPicto,Edm.String,True,True,100,0,100,0.0,4,shared,observed_source,unclassified,source-schemas/restauration.json
restauration,Videos.ID,relation,Videos,ID,Edm.Int64,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Videos.IntegrerlavideosursonsitecopiercollerdeObjetouembedYoutubeouDailymotion,relation,Videos,IntegrerlavideosursonsitecopiercollerdeObjetouembedYoutubeouDailymotion,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Videos.Licencecreativecommons,relation,Videos,Licencecreativecommons,Edm.Boolean,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Videos.Ordre,relation,Videos,Ordre,Edm.Int64,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Videos.SyndicObjectId,relation,Videos,SyndicObjectId,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
restauration,Videos.URLvideo,relation,Videos,URLvideo,Edm.String,True,False,0,0,0,0,6,all_feeds,declared_unobserved,unclassified,source-schemas/restauration.json
transport,object.Adresse1,object,,Adresse1,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Adresse2,object,,Adresse2,Edm.String,True,True,18,2,16,11.1,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Adresse3,object,,Adresse3,Edm.String,True,True,18,0,18,0.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Bureau.ThesCode,object,,Bureau.ThesCode,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Bureau.ThesID,object,,Bureau.ThesID,Edm.Guid,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Bureau.ThesLibelle,object,,Bureau.ThesLibelle,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Bureau.ThesOrdre,object,,Bureau.ThesOrdre,Edm.Int32,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Bureau.ThesPicto,object,,Bureau.ThesPicto,Edm.String,True,True,18,0,18,0.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.ClassificationType.ThesCode,object,,ClassificationType.ThesCode,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.ClassificationType.ThesID,object,,ClassificationType.ThesID,Edm.Guid,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.ClassificationType.ThesLibelle,object,,ClassificationType.ThesLibelle,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.ClassificationType.ThesOrdre,object,,ClassificationType.ThesOrdre,Edm.Int32,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.ClassificationType.ThesPicto,object,,ClassificationType.ThesPicto,Edm.String,True,True,18,0,18,0.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.CodeINSEE,object,,CodeINSEE,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.CodePostal,object,,CodePostal,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Commune,object,,Commune,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.GmapLatitude,object,,GmapLatitude,Edm.String,True,True,18,17,1,94.4,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.GmapLongitude,object,,GmapLongitude,Edm.String,True,True,18,17,1,94.4,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.IdentifiantSoubik,object,,IdentifiantSoubik,Edm.String,True,True,18,17,1,94.4,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Lieudit,object,,Lieudit,TourInSoft.V5.Syndication.Syndication_FSTRANSPORTOTISud_06FE61F16E764FECA6567B8D83216608.ListeComplexType,False,True,16,0,16,0.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Lieudit.ThesCode,object,,Lieudit.ThesCode,Edm.String,True,True,2,2,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Lieudit.ThesID,object,,Lieudit.ThesID,Edm.Guid,True,True,2,2,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Lieudit.ThesLibelle,object,,Lieudit.ThesLibelle,Edm.String,True,True,2,2,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Lieudit.ThesOrdre,object,,Lieudit.ThesOrdre,Edm.Int32,True,True,2,2,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Lieudit.ThesPicto,object,,Lieudit.ThesPicto,Edm.String,True,True,2,0,2,0.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Nometablissement,object,,Nometablissement,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.ObjectTypeFix,object,,ObjectTypeFix,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.ObjectTypeName,object,,ObjectTypeName,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Published,object,,Published,Edm.DateTime,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.RaisonSociale,object,,RaisonSociale,Edm.String,True,True,18,10,8,55.6,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.SIRET,object,,SIRET,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Surreservation,object,,Surreservation,Edm.Boolean,True,True,18,1,17,5.6,3,shared,observed_source,unclassified,source-schemas/transport.json
transport,object.SyndicObjectID,object,,SyndicObjectID,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.SyndicObjectName,object,,SyndicObjectName,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.SyndicObjectOrder,object,,SyndicObjectOrder,Edm.Int64,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.SyndicStructureId,object,,SyndicStructureId,Edm.Guid,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.TIS_TRACKING_LISTING_OFFRE,object,,TIS_TRACKING_LISTING_OFFRE,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.TIS_TRACKING_OFFRE,object,,TIS_TRACKING_OFFRE,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,object.Updated,object,,Updated,Edm.DateTime,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,Chaines.Groupe,relation,Chaines,Groupe,TourInSoft.V5.Syndication.Syndication_FSTRANSPORTOTISud_06FE61F16E764FECA6567B8D83216608.ListeComplexType,False,True,2,0,2,0.0,5,shared,observed_source,unclassified,source-schemas/transport.json
transport,Chaines.Groupe.ThesCode,relation,Chaines,Groupe.ThesCode,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/transport.json
transport,Chaines.Groupe.ThesID,relation,Chaines,Groupe.ThesID,Edm.Guid,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/transport.json
transport,Chaines.Groupe.ThesLibelle,relation,Chaines,Groupe.ThesLibelle,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/transport.json
transport,Chaines.Groupe.ThesOrdre,relation,Chaines,Groupe.ThesOrdre,Edm.Int32,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/transport.json
transport,Chaines.Groupe.ThesPicto,relation,Chaines,Groupe.ThesPicto,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/transport.json
transport,Chaines.ID,relation,Chaines,ID,Edm.Int64,True,True,2,2,0,100.0,5,shared,observed_source,unclassified,source-schemas/transport.json
transport,Chaines.Ordre,relation,Chaines,Ordre,Edm.Int64,True,True,2,2,0,100.0,5,shared,observed_source,unclassified,source-schemas/transport.json
transport,Chaines.Reseaux,relation,Chaines,Reseaux,TourInSoft.V5.Syndication.Syndication_FSTRANSPORTOTISud_06FE61F16E764FECA6567B8D83216608.ListeComplexType,False,True,2,0,2,0.0,5,shared,observed_source,unclassified,source-schemas/transport.json
transport,Chaines.Reseaux.ThesCode,relation,Chaines,Reseaux.ThesCode,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/transport.json
transport,Chaines.Reseaux.ThesID,relation,Chaines,Reseaux.ThesID,Edm.Guid,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/transport.json
transport,Chaines.Reseaux.ThesLibelle,relation,Chaines,Reseaux.ThesLibelle,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/transport.json
transport,Chaines.Reseaux.ThesOrdre,relation,Chaines,Reseaux.ThesOrdre,Edm.Int32,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/transport.json
transport,Chaines.Reseaux.ThesPicto,relation,Chaines,Reseaux.ThesPicto,Edm.String,True,False,0,0,0,0,5,shared,declared_unobserved,unclassified,source-schemas/transport.json
transport,Chaines.SyndicObjectId,relation,Chaines,SyndicObjectId,Edm.String,True,True,2,2,0,100.0,5,shared,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationCategories.ID,relation,ClassificationCategories,ID,Edm.Int64,True,True,18,18,0,100.0,3,shared,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationCategories.Ordre,relation,ClassificationCategories,Ordre,Edm.Int64,True,True,18,18,0,100.0,3,shared,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationCategories.SyndicObjectId,relation,ClassificationCategories,SyndicObjectId,Edm.String,True,True,18,18,0,100.0,3,shared,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationCategories.ThesCode,relation,ClassificationCategories,ThesCode,Edm.String,True,True,18,18,0,100.0,3,shared,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationCategories.ThesID,relation,ClassificationCategories,ThesID,Edm.Guid,True,True,18,18,0,100.0,3,shared,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationCategories.ThesLibelle,relation,ClassificationCategories,ThesLibelle,Edm.String,True,True,18,18,0,100.0,3,shared,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationCategories.ThesOrdre,relation,ClassificationCategories,ThesOrdre,Edm.Int64,True,True,18,18,0,100.0,3,shared,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationCategories.ThesPicto,relation,ClassificationCategories,ThesPicto,Edm.String,True,True,18,0,18,0.0,3,shared,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieLocVehicules.ID,relation,ClassificationSousCategorieLocVehicules,ID,Edm.Int64,True,True,4,4,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieLocVehicules.Ordre,relation,ClassificationSousCategorieLocVehicules,Ordre,Edm.Int64,True,True,4,4,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieLocVehicules.SyndicObjectId,relation,ClassificationSousCategorieLocVehicules,SyndicObjectId,Edm.String,True,True,4,4,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieLocVehicules.ThesCode,relation,ClassificationSousCategorieLocVehicules,ThesCode,Edm.String,True,True,4,4,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieLocVehicules.ThesID,relation,ClassificationSousCategorieLocVehicules,ThesID,Edm.Guid,True,True,4,4,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieLocVehicules.ThesLibelle,relation,ClassificationSousCategorieLocVehicules,ThesLibelle,Edm.String,True,True,4,4,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieLocVehicules.ThesOrdre,relation,ClassificationSousCategorieLocVehicules,ThesOrdre,Edm.Int64,True,True,4,4,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieLocVehicules.ThesPicto,relation,ClassificationSousCategorieLocVehicules,ThesPicto,Edm.String,True,True,4,0,4,0.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieServicess.ID,relation,ClassificationSousCategorieServicess,ID,Edm.Int64,True,True,15,15,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieServicess.Ordre,relation,ClassificationSousCategorieServicess,Ordre,Edm.Int64,True,True,15,15,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieServicess.SyndicObjectId,relation,ClassificationSousCategorieServicess,SyndicObjectId,Edm.String,True,True,15,15,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieServicess.ThesCode,relation,ClassificationSousCategorieServicess,ThesCode,Edm.String,True,True,15,15,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieServicess.ThesID,relation,ClassificationSousCategorieServicess,ThesID,Edm.Guid,True,True,15,15,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieServicess.ThesLibelle,relation,ClassificationSousCategorieServicess,ThesLibelle,Edm.String,True,True,15,15,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieServicess.ThesOrdre,relation,ClassificationSousCategorieServicess,ThesOrdre,Edm.Int64,True,True,15,15,0,100.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieServicess.ThesPicto,relation,ClassificationSousCategorieServicess,ThesPicto,Edm.String,True,True,15,0,15,0.0,1,feed_specific,observed_source,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieTransAeriens.ID,relation,ClassificationSousCategorieTransAeriens,ID,Edm.Int64,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieTransAeriens.Ordre,relation,ClassificationSousCategorieTransAeriens,Ordre,Edm.Int64,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieTransAeriens.SyndicObjectId,relation,ClassificationSousCategorieTransAeriens,SyndicObjectId,Edm.String,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieTransAeriens.ThesCode,relation,ClassificationSousCategorieTransAeriens,ThesCode,Edm.String,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieTransAeriens.ThesID,relation,ClassificationSousCategorieTransAeriens,ThesID,Edm.Guid,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieTransAeriens.ThesLibelle,relation,ClassificationSousCategorieTransAeriens,ThesLibelle,Edm.String,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieTransAeriens.ThesOrdre,relation,ClassificationSousCategorieTransAeriens,ThesOrdre,Edm.Int32,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/transport.json
transport,ClassificationSousCategorieTransAeriens.ThesPicto,relation,ClassificationSousCategorieTransAeriens,ThesPicto,Edm.String,True,False,0,0,0,0,1,feed_specific,declared_unobserved,unclassified,source-schemas/transport.json
transport,Descriptifaccess.Descriptifduplandacces,relation,Descriptifaccess,Descriptifduplandacces,Edm.String,True,True,18,8,10,44.4,5,shared,observed_source,unclassified,source-schemas/transport.json
transport,Descriptifaccess.ID,relation,Descriptifaccess,ID,Edm.Int64,True,True,18,18,0,100.0,5,shared,observed_source,unclassified,source-schemas/transport.json
transport,Descriptifaccess.Ordre,relation,Descriptifaccess,Ordre,Edm.Int64,True,True,18,18,0,100.0,5,shared,observed_source,unclassified,source-schemas/transport.json
transport,Descriptifaccess.SyndicObjectId,relation,Descriptifaccess,SyndicObjectId,Edm.String,True,True,18,18,0,100.0,5,shared,observed_source,unclassified,source-schemas/transport.json
transport,Descriptifss.Accroche,relation,Descriptifss,Accroche,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,Descriptifss.Descriptioncommerciale,relation,Descriptifss,Descriptioncommerciale,Edm.String,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,Descriptifss.ID,relation,Descriptifss,ID,Edm.Int64,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
transport,Descriptifss.Ordre,relation,Descriptifss,Ordre,Edm.Int64,True,True,18,18,0,100.0,6,all_feeds,observed_source,unclassified,source-schemas/transport.json
