schema,table_name,index_name,is_unique,is_primary,is_partial,method,index_def
public,ref_code_membership_tier,uq_ref_code_membership_tier_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_membership_tier_code ON public.ref_code_membership_tier USING btree (code)
public,ref_code_membership_tier,uq_ref_code_membership_tier_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_membership_tier_id ON public.ref_code_membership_tier USING btree (id)
public,ref_code_menu_category,ref_code_menu_category_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_menu_category_domain_code_idx ON public.ref_code_menu_category USING btree (domain, code)"
public,ref_code_menu_category,ref_code_menu_category_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_menu_category_domain_parent_id_idx ON public.ref_code_menu_category USING btree (domain, parent_id)"
public,ref_code_menu_category,ref_code_menu_category_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_menu_category_pkey ON public.ref_code_menu_category USING btree (id, domain)"
public,ref_code_menu_category,uq_ref_code_menu_category_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_menu_category_code ON public.ref_code_menu_category USING btree (code)
public,ref_code_menu_category,uq_ref_code_menu_category_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_menu_category_id ON public.ref_code_menu_category USING btree (id)
public,ref_code_mood,ref_code_mood_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_mood_domain_code_idx ON public.ref_code_mood USING btree (domain, code)"
public,ref_code_mood,ref_code_mood_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_mood_domain_parent_id_idx ON public.ref_code_mood USING btree (domain, parent_id)"
public,ref_code_mood,ref_code_mood_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_mood_pkey ON public.ref_code_mood USING btree (id, domain)"
public,ref_code_mood,uq_ref_code_mood_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_mood_code ON public.ref_code_mood USING btree (code)
public,ref_code_mood,uq_ref_code_mood_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_mood_id ON public.ref_code_mood USING btree (id)
public,ref_code_opening_schedule_type,ref_code_opening_schedule_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_opening_schedule_type_domain_code_idx ON public.ref_code_opening_schedule_type USING btree (domain, code)"
public,ref_code_opening_schedule_type,ref_code_opening_schedule_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_opening_schedule_type_domain_parent_id_idx ON public.ref_code_opening_schedule_type USING btree (domain, parent_id)"
public,ref_code_opening_schedule_type,ref_code_opening_schedule_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_opening_schedule_type_pkey ON public.ref_code_opening_schedule_type USING btree (id, domain)"
public,ref_code_opening_schedule_type,uq_ref_code_opening_schedule_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_opening_schedule_type_code ON public.ref_code_opening_schedule_type USING btree (code)
public,ref_code_opening_schedule_type,uq_ref_code_opening_schedule_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_opening_schedule_type_id ON public.ref_code_opening_schedule_type USING btree (id)
public,ref_code_other,ref_code_other_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_other_domain_code_idx ON public.ref_code_other USING btree (domain, code)"
public,ref_code_other,ref_code_other_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_other_domain_parent_id_idx ON public.ref_code_other USING btree (domain, parent_id)"
public,ref_code_other,ref_code_other_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_other_pkey ON public.ref_code_other USING btree (id, domain)"
public,ref_code_package_type,ref_code_package_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_package_type_domain_code_idx ON public.ref_code_package_type USING btree (domain, code)"
public,ref_code_package_type,ref_code_package_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_package_type_domain_parent_id_idx ON public.ref_code_package_type USING btree (domain, parent_id)"
public,ref_code_package_type,ref_code_package_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_package_type_pkey ON public.ref_code_package_type USING btree (id, domain)"
public,ref_code_package_type,uq_ref_code_package_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_package_type_code ON public.ref_code_package_type USING btree (code)
public,ref_code_package_type,uq_ref_code_package_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_package_type_id ON public.ref_code_package_type USING btree (id)
public,ref_code_partnership_type,ref_code_partnership_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_partnership_type_domain_code_idx ON public.ref_code_partnership_type USING btree (domain, code)"
public,ref_code_partnership_type,ref_code_partnership_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_partnership_type_domain_parent_id_idx ON public.ref_code_partnership_type USING btree (domain, parent_id)"
public,ref_code_partnership_type,ref_code_partnership_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_partnership_type_pkey ON public.ref_code_partnership_type USING btree (id, domain)"
public,ref_code_partnership_type,uq_ref_code_partnership_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_partnership_type_code ON public.ref_code_partnership_type USING btree (code)
public,ref_code_partnership_type,uq_ref_code_partnership_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_partnership_type_id ON public.ref_code_partnership_type USING btree (id)
public,ref_code_payment_method,ref_code_payment_method_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_payment_method_domain_code_idx ON public.ref_code_payment_method USING btree (domain, code)"
public,ref_code_payment_method,ref_code_payment_method_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_payment_method_domain_parent_id_idx ON public.ref_code_payment_method USING btree (domain, parent_id)"
public,ref_code_payment_method,ref_code_payment_method_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_payment_method_pkey ON public.ref_code_payment_method USING btree (id, domain)"
public,ref_code_payment_method,uq_ref_code_payment_method_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_payment_method_code ON public.ref_code_payment_method USING btree (code)
public,ref_code_payment_method,uq_ref_code_payment_method_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_payment_method_id ON public.ref_code_payment_method USING btree (id)
public,ref_code_price_kind,ref_code_price_kind_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_price_kind_domain_code_idx ON public.ref_code_price_kind USING btree (domain, code)"
public,ref_code_price_kind,ref_code_price_kind_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_price_kind_domain_parent_id_idx ON public.ref_code_price_kind USING btree (domain, parent_id)"
public,ref_code_price_kind,ref_code_price_kind_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_price_kind_pkey ON public.ref_code_price_kind USING btree (id, domain)"
public,ref_code_price_kind,uq_ref_code_price_kind_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_price_kind_code ON public.ref_code_price_kind USING btree (code)
public,ref_code_price_kind,uq_ref_code_price_kind_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_price_kind_id ON public.ref_code_price_kind USING btree (id)
public,ref_code_price_unit,ref_code_price_unit_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_price_unit_domain_code_idx ON public.ref_code_price_unit USING btree (domain, code)"
public,ref_code_price_unit,ref_code_price_unit_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_price_unit_domain_parent_id_idx ON public.ref_code_price_unit USING btree (domain, parent_id)"
public,ref_code_price_unit,ref_code_price_unit_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_price_unit_pkey ON public.ref_code_price_unit USING btree (id, domain)"
public,ref_code_price_unit,uq_ref_code_price_unit_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_price_unit_code ON public.ref_code_price_unit USING btree (code)
public,ref_code_price_unit,uq_ref_code_price_unit_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_price_unit_id ON public.ref_code_price_unit USING btree (id)
public,ref_code_promotion_type,ref_code_promotion_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_promotion_type_domain_code_idx ON public.ref_code_promotion_type USING btree (domain, code)"
public,ref_code_promotion_type,ref_code_promotion_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_promotion_type_domain_parent_id_idx ON public.ref_code_promotion_type USING btree (domain, parent_id)"
public,ref_code_promotion_type,ref_code_promotion_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_promotion_type_pkey ON public.ref_code_promotion_type USING btree (id, domain)"
public,ref_code_promotion_type,uq_ref_code_promotion_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_promotion_type_code ON public.ref_code_promotion_type USING btree (code)
public,ref_code_promotion_type,uq_ref_code_promotion_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_promotion_type_id ON public.ref_code_promotion_type USING btree (id)
public,ref_code_room_type,ref_code_room_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_room_type_domain_code_idx ON public.ref_code_room_type USING btree (domain, code)"
public,ref_code_room_type,ref_code_room_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_room_type_domain_parent_id_idx ON public.ref_code_room_type USING btree (domain, parent_id)"
public,ref_code_room_type,ref_code_room_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_room_type_pkey ON public.ref_code_room_type USING btree (id, domain)"
public,ref_code_room_type,uq_ref_code_room_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_room_type_code ON public.ref_code_room_type USING btree (code)
public,ref_code_room_type,uq_ref_code_room_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_room_type_id ON public.ref_code_room_type USING btree (id)
public,ref_code_season_type,ref_code_season_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_season_type_domain_code_idx ON public.ref_code_season_type USING btree (domain, code)"
public,ref_code_season_type,ref_code_season_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_season_type_domain_parent_id_idx ON public.ref_code_season_type USING btree (domain, parent_id)"
public,ref_code_season_type,ref_code_season_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_season_type_pkey ON public.ref_code_season_type USING btree (id, domain)"
public,ref_code_season_type,uq_ref_code_season_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_season_type_code ON public.ref_code_season_type USING btree (code)
public,ref_code_season_type,uq_ref_code_season_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_season_type_id ON public.ref_code_season_type USING btree (id)
public,ref_code_service_type,ref_code_service_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_service_type_domain_code_idx ON public.ref_code_service_type USING btree (domain, code)"
public,ref_code_service_type,ref_code_service_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_service_type_domain_parent_id_idx ON public.ref_code_service_type USING btree (domain, parent_id)"
public,ref_code_service_type,ref_code_service_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_service_type_pkey ON public.ref_code_service_type USING btree (id, domain)"
public,ref_code_service_type,uq_ref_code_service_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_service_type_code ON public.ref_code_service_type USING btree (code)
public,ref_code_service_type,uq_ref_code_service_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_service_type_id ON public.ref_code_service_type USING btree (id)
public,ref_code_social_network,ref_code_social_network_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_social_network_domain_code_idx ON public.ref_code_social_network USING btree (domain, code)"
public,ref_code_social_network,ref_code_social_network_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_social_network_domain_parent_id_idx ON public.ref_code_social_network USING btree (domain, parent_id)"
public,ref_code_social_network,ref_code_social_network_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_social_network_pkey ON public.ref_code_social_network USING btree (id, domain)"
public,ref_code_social_network,uq_ref_code_social_network_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_social_network_code ON public.ref_code_social_network USING btree (code)
public,ref_code_social_network,uq_ref_code_social_network_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_social_network_id ON public.ref_code_social_network USING btree (id)
public,ref_code_taxonomy_closure,idx_ref_code_taxonomy_closure_ancestor,f,f,f,btree,"CREATE INDEX idx_ref_code_taxonomy_closure_ancestor ON public.ref_code_taxonomy_closure USING btree (domain, ancestor_id, depth)"
public,ref_code_taxonomy_closure,idx_ref_code_taxonomy_closure_descendant,f,f,f,btree,"CREATE INDEX idx_ref_code_taxonomy_closure_descendant ON public.ref_code_taxonomy_closure USING btree (domain, descendant_id, depth)"
public,ref_code_taxonomy_closure,ref_code_taxonomy_closure_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_taxonomy_closure_pkey ON public.ref_code_taxonomy_closure USING btree (domain, ancestor_id, descendant_id)"
public,ref_code_tourism_type,ref_code_tourism_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_tourism_type_domain_code_idx ON public.ref_code_tourism_type USING btree (domain, code)"
public,ref_code_tourism_type,ref_code_tourism_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_tourism_type_domain_parent_id_idx ON public.ref_code_tourism_type USING btree (domain, parent_id)"
public,ref_code_tourism_type,ref_code_tourism_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_tourism_type_pkey ON public.ref_code_tourism_type USING btree (id, domain)"
public,ref_code_tourism_type,uq_ref_code_tourism_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_tourism_type_code ON public.ref_code_tourism_type USING btree (code)
public,ref_code_tourism_type,uq_ref_code_tourism_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_tourism_type_id ON public.ref_code_tourism_type USING btree (id)
public,ref_code_transport_type,ref_code_transport_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_transport_type_domain_code_idx ON public.ref_code_transport_type USING btree (domain, code)"
public,ref_code_transport_type,ref_code_transport_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_transport_type_domain_parent_id_idx ON public.ref_code_transport_type USING btree (domain, parent_id)"
public,ref_code_transport_type,ref_code_transport_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_transport_type_pkey ON public.ref_code_transport_type USING btree (id, domain)"
public,ref_code_transport_type,uq_ref_code_transport_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_transport_type_code ON public.ref_code_transport_type USING btree (code)
public,ref_code_transport_type,uq_ref_code_transport_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_transport_type_id ON public.ref_code_transport_type USING btree (id)
public,ref_code_view_type,ref_code_view_type_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_view_type_domain_code_idx ON public.ref_code_view_type USING btree (domain, code)"
public,ref_code_view_type,ref_code_view_type_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_view_type_domain_parent_id_idx ON public.ref_code_view_type USING btree (domain, parent_id)"
public,ref_code_view_type,ref_code_view_type_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_view_type_pkey ON public.ref_code_view_type USING btree (id, domain)"
public,ref_code_view_type,uq_ref_code_view_type_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_view_type_code ON public.ref_code_view_type USING btree (code)
public,ref_code_view_type,uq_ref_code_view_type_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_view_type_id ON public.ref_code_view_type USING btree (id)
public,ref_code_weekday,ref_code_weekday_domain_code_idx,t,f,f,btree,"CREATE UNIQUE INDEX ref_code_weekday_domain_code_idx ON public.ref_code_weekday USING btree (domain, code)"
public,ref_code_weekday,ref_code_weekday_domain_parent_id_idx,f,f,f,btree,"CREATE INDEX ref_code_weekday_domain_parent_id_idx ON public.ref_code_weekday USING btree (domain, parent_id)"
public,ref_code_weekday,ref_code_weekday_pkey,t,t,f,btree,"CREATE UNIQUE INDEX ref_code_weekday_pkey ON public.ref_code_weekday USING btree (id, domain)"
public,ref_code_weekday,uq_ref_code_weekday_code,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_weekday_code ON public.ref_code_weekday USING btree (code)
public,ref_code_weekday,uq_ref_code_weekday_id,t,f,f,btree,CREATE UNIQUE INDEX uq_ref_code_weekday_id ON public.ref_code_weekday USING btree (id)
public,ref_contact_role,ref_contact_role_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_contact_role_code_key ON public.ref_contact_role USING btree (code)
public,ref_contact_role,ref_contact_role_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_contact_role_pkey ON public.ref_contact_role USING btree (id)
public,ref_document,ref_document_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_document_pkey ON public.ref_document USING btree (id)
public,ref_document,ref_document_url_key,t,f,f,btree,CREATE UNIQUE INDEX ref_document_url_key ON public.ref_document USING btree (url)
public,ref_iti_assoc_role,ref_iti_assoc_role_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_iti_assoc_role_code_key ON public.ref_iti_assoc_role USING btree (code)
public,ref_iti_assoc_role,ref_iti_assoc_role_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_iti_assoc_role_pkey ON public.ref_iti_assoc_role USING btree (id)
public,ref_language,ref_language_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_language_code_key ON public.ref_language USING btree (code)
public,ref_language,ref_language_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_language_pkey ON public.ref_language USING btree (id)
public,ref_language,uq_ref_language_position,t,f,t,btree,"CREATE UNIQUE INDEX uq_ref_language_position ON public.ref_language USING btree (""position"") WHERE (""position"" IS NOT NULL)"
public,ref_legal_type,ref_legal_type_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_legal_type_code_key ON public.ref_legal_type USING btree (code)
public,ref_legal_type,ref_legal_type_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_legal_type_pkey ON public.ref_legal_type USING btree (id)
public,ref_object_relation_type,ref_object_relation_type_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_object_relation_type_code_key ON public.ref_object_relation_type USING btree (code)
public,ref_object_relation_type,ref_object_relation_type_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_object_relation_type_pkey ON public.ref_object_relation_type USING btree (id)
public,ref_org_admin_role,ref_org_admin_role_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_org_admin_role_code_key ON public.ref_org_admin_role USING btree (code)
public,ref_org_admin_role,ref_org_admin_role_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_org_admin_role_pkey ON public.ref_org_admin_role USING btree (id)
public,ref_org_business_role,ref_org_business_role_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_org_business_role_code_key ON public.ref_org_business_role USING btree (code)
public,ref_org_business_role,ref_org_business_role_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_org_business_role_pkey ON public.ref_org_business_role USING btree (id)
public,ref_org_role,ref_org_role_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_org_role_code_key ON public.ref_org_role USING btree (code)
public,ref_org_role,ref_org_role_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_org_role_pkey ON public.ref_org_role USING btree (id)
public,ref_permission,ref_permission_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_permission_code_key ON public.ref_permission USING btree (code)
public,ref_permission,ref_permission_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_permission_pkey ON public.ref_permission USING btree (id)
public,ref_review_source,ref_review_source_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_review_source_code_key ON public.ref_review_source USING btree (code)
public,ref_review_source,ref_review_source_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_review_source_pkey ON public.ref_review_source USING btree (id)
public,ref_sustainability_action,idx_ref_sustainability_action_category_id,f,f,f,btree,CREATE INDEX idx_ref_sustainability_action_category_id ON public.ref_sustainability_action USING btree (category_id)
public,ref_sustainability_action,idx_ref_sustainability_action_group_id,f,f,f,btree,CREATE INDEX idx_ref_sustainability_action_group_id ON public.ref_sustainability_action USING btree (group_id)
public,ref_sustainability_action,ref_sustainability_action_category_id_code_key,t,f,f,btree,"CREATE UNIQUE INDEX ref_sustainability_action_category_id_code_key ON public.ref_sustainability_action USING btree (category_id, code)"
public,ref_sustainability_action,ref_sustainability_action_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_sustainability_action_pkey ON public.ref_sustainability_action USING btree (id)
public,ref_sustainability_action,uq_ref_sustainability_action_external_code,t,f,t,btree,CREATE UNIQUE INDEX uq_ref_sustainability_action_external_code ON public.ref_sustainability_action USING btree (external_code) WHERE (external_code IS NOT NULL)
public,ref_sustainability_action_category,ref_sustainability_action_category_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_sustainability_action_category_code_key ON public.ref_sustainability_action_category USING btree (code)
public,ref_sustainability_action_category,ref_sustainability_action_category_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_sustainability_action_category_pkey ON public.ref_sustainability_action_category USING btree (id)
public,ref_sustainability_action_group,ref_sustainability_action_group_code_key,t,f,f,btree,CREATE UNIQUE INDEX ref_sustainability_action_group_code_key ON public.ref_sustainability_action_group USING btree (code)
public,ref_sustainability_action_group,ref_sustainability_action_group_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_sustainability_action_group_pkey ON public.ref_sustainability_action_group USING btree (id)
public,ref_tag,idx_ref_tag_slug_ci,f,f,f,btree,CREATE INDEX idx_ref_tag_slug_ci ON public.ref_tag USING btree (immutable_unaccent(lower(slug)))
public,ref_tag,ref_tag_pkey,t,t,f,btree,CREATE UNIQUE INDEX ref_tag_pkey ON public.ref_tag USING btree (id)
public,ref_tag,ref_tag_slug_key,t,f,f,btree,CREATE UNIQUE INDEX ref_tag_slug_key ON public.ref_tag USING btree (slug)
public,tag_link,idx_tag_link_tag_id,f,f,f,btree,CREATE INDEX idx_tag_link_tag_id ON public.tag_link USING btree (tag_id)
public,tag_link,idx_tag_link_target,f,f,f,btree,"CREATE INDEX idx_tag_link_target ON public.tag_link USING btree (target_table, target_pk)"
public,tag_link,tag_link_pkey,t,t,f,btree,CREATE UNIQUE INDEX tag_link_pkey ON public.tag_link USING btree (id)
public,tag_link,uq_tag_unique_target,t,f,f,btree,"CREATE UNIQUE INDEX uq_tag_unique_target ON public.tag_link USING btree (tag_id, target_table, target_pk)"
public,user_org_admin_role,idx_user_org_admin_role_membership_id,f,f,f,btree,CREATE INDEX idx_user_org_admin_role_membership_id ON public.user_org_admin_role USING btree (membership_id)
public,user_org_admin_role,uq_user_org_admin_role_active,t,f,t,btree,CREATE UNIQUE INDEX uq_user_org_admin_role_active ON public.user_org_admin_role USING btree (membership_id) WHERE (is_active = true)
public,user_org_admin_role,user_org_admin_role_pkey,t,t,f,btree,CREATE UNIQUE INDEX user_org_admin_role_pkey ON public.user_org_admin_role USING btree (id)
public,user_org_business_role,idx_user_org_business_role_membership_id,f,f,f,btree,CREATE INDEX idx_user_org_business_role_membership_id ON public.user_org_business_role USING btree (membership_id)
public,user_org_business_role,uq_user_org_business_role_active,t,f,t,btree,CREATE UNIQUE INDEX uq_user_org_business_role_active ON public.user_org_business_role USING btree (membership_id) WHERE (is_active = true)
public,user_org_business_role,user_org_business_role_pkey,t,t,f,btree,CREATE UNIQUE INDEX user_org_business_role_pkey ON public.user_org_business_role USING btree (id)
public,user_org_membership,idx_user_org_membership_org_object_id,f,f,f,btree,CREATE INDEX idx_user_org_membership_org_object_id ON public.user_org_membership USING btree (org_object_id)
public,user_org_membership,idx_user_org_membership_user_active,f,f,t,btree,CREATE INDEX idx_user_org_membership_user_active ON public.user_org_membership USING btree (user_id) WHERE (is_active = true)
public,user_org_membership,idx_user_org_membership_user_id,f,f,f,btree,CREATE INDEX idx_user_org_membership_user_id ON public.user_org_membership USING btree (user_id)
public,user_org_membership,user_org_membership_pkey,t,t,f,btree,CREATE UNIQUE INDEX user_org_membership_pkey ON public.user_org_membership USING btree (id)
public,user_permission,idx_user_permission_active,f,f,t,btree,"CREATE INDEX idx_user_permission_active ON public.user_permission USING btree (user_id, permission_id) WHERE (is_active = true)"
public,user_permission,uq_user_permission,t,f,f,btree,"CREATE UNIQUE INDEX uq_user_permission ON public.user_permission USING btree (user_id, permission_id)"
public,user_permission,user_permission_pkey,t,t,f,btree,CREATE UNIQUE INDEX user_permission_pkey ON public.user_permission USING btree (id)
staging,actor_channel_temp,actor_channel_temp_import_batch_id_staging_actor_key_kind_c_key,t,f,f,btree,"CREATE UNIQUE INDEX actor_channel_temp_import_batch_id_staging_actor_key_kind_c_key ON staging.actor_channel_temp USING btree (import_batch_id, staging_actor_key, kind_code, value)"
staging,actor_channel_temp,actor_channel_temp_pkey,t,t,f,btree,CREATE UNIQUE INDEX actor_channel_temp_pkey ON staging.actor_channel_temp USING btree (import_actor_channel_id)
staging,actor_consent_temp,actor_consent_temp_pkey,t,t,f,btree,CREATE UNIQUE INDEX actor_consent_temp_pkey ON staging.actor_consent_temp USING btree (import_row_id)
staging,actor_consent_temp,idx_actor_consent_temp_batch,f,f,f,btree,CREATE INDEX idx_actor_consent_temp_batch ON staging.actor_consent_temp USING btree (import_batch_id)
staging,actor_consent_temp,idx_actor_consent_temp_object_key,f,f,f,btree,CREATE INDEX idx_actor_consent_temp_object_key ON staging.actor_consent_temp USING btree (staging_object_key)
staging,actor_object_role_temp,actor_object_role_temp_import_batch_id_staging_actor_key_st_key,t,f,f,btree,"CREATE UNIQUE INDEX actor_object_role_temp_import_batch_id_staging_actor_key_st_key ON staging.actor_object_role_temp USING btree (import_batch_id, staging_actor_key, staging_object_key, role_code)"
staging,actor_object_role_temp,actor_object_role_temp_pkey,t,t,f,btree,CREATE UNIQUE INDEX actor_object_role_temp_pkey ON staging.actor_object_role_temp USING btree (import_actor_role_id)
staging,actor_temp,actor_temp_import_batch_id_staging_actor_key_key,t,f,f,btree,"CREATE UNIQUE INDEX actor_temp_import_batch_id_staging_actor_key_key ON staging.actor_temp USING btree (import_batch_id, staging_actor_key)"
staging,actor_temp,actor_temp_pkey,t,t,f,btree,CREATE UNIQUE INDEX actor_temp_pkey ON staging.actor_temp USING btree (import_actor_id)
staging,actor_temp,idx_actor_temp_batch,f,f,f,btree,"CREATE INDEX idx_actor_temp_batch ON staging.actor_temp USING btree (import_batch_id, staging_object_key)"
staging,audit_audit_log_temp,audit_audit_log_temp_pkey,t,t,f,btree,CREATE UNIQUE INDEX audit_audit_log_temp_pkey ON staging.audit_audit_log_temp USING btree (import_row_id)
staging,audit_audit_log_temp,idx_audit_audit_log_temp_batch,f,f,f,btree,CREATE INDEX idx_audit_audit_log_temp_batch ON staging.audit_audit_log_temp USING btree (import_batch_id)
staging,audit_audit_log_temp,idx_audit_audit_log_temp_object_key,f,f,f,btree,CREATE INDEX idx_audit_audit_log_temp_object_key ON staging.audit_audit_log_temp USING btree (staging_object_key)
staging,audit_criteria_temp,audit_criteria_temp_pkey,t,t,f,btree,CREATE UNIQUE INDEX audit_criteria_temp_pkey ON staging.audit_criteria_temp USING btree (import_row_id)
staging,audit_criteria_temp,idx_audit_criteria_temp_batch,f,f,f,btree,CREATE INDEX idx_audit_criteria_temp_batch ON staging.audit_criteria_temp USING btree (import_batch_id)
