schema,table_name,ordinal_position,column_name,data_type,is_nullable,column_default,identity,generated,comment
public,object_iti_profile,6,id,uuid,f,uuid_generate_v4(),"","",
public,object_iti_section,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_iti_section,2,parent_object_id,text,f,,"","",
public,object_iti_section,3,name,text,t,,"","",
public,object_iti_section,4,position,integer,f,0,"","",
public,object_iti_section,5,geom,"geography(LineString,4326)",t,,"","",
public,object_iti_section,6,created_at,timestamp with time zone,f,now(),"","",
public,object_iti_section,7,updated_at,timestamp with time zone,f,now(),"","",
public,object_iti_section,8,name_i18n,jsonb,t,,"","",
public,object_iti_section,9,extra,jsonb,t,,"","",
public,object_iti_stage,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_iti_stage,2,object_id,text,f,,"","",
public,object_iti_stage,3,name,text,t,,"","",
public,object_iti_stage,4,description,text,t,,"","",
public,object_iti_stage,5,position,integer,f,0,"","",
public,object_iti_stage,6,geom,"geography(Point,4326)",t,,"","",
public,object_iti_stage,7,created_at,timestamp with time zone,f,now(),"","",
public,object_iti_stage,8,updated_at,timestamp with time zone,f,now(),"","",
public,object_iti_stage,9,name_i18n,jsonb,t,,"","",
public,object_iti_stage,10,description_i18n,jsonb,t,,"","",
public,object_iti_stage,11,extra,jsonb,t,,"","",
public,object_iti_stage_media,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_iti_stage_media,2,stage_id,uuid,f,,"","",
public,object_iti_stage_media,3,media_id,uuid,f,,"","",
public,object_iti_stage_media,4,position,integer,f,0,"","",
public,object_iti_stage_media,5,created_at,timestamp with time zone,f,now(),"","",
public,object_iti_stage_media,6,updated_at,timestamp with time zone,f,now(),"","",
public,object_language,1,object_id,text,f,,"","",
public,object_language,2,language_id,uuid,f,,"","",
public,object_language,3,level_id,uuid,t,,"","",
public,object_language,4,extra,jsonb,t,,"","",
public,object_language,5,created_at,timestamp with time zone,f,now(),"","",
public,object_legal,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_legal,2,object_id,text,f,,"","",
public,object_legal,3,type_id,uuid,f,,"","",
public,object_legal,4,value,jsonb,f,,"","","Flexible JSONB storage for different value types (numbers, text, structured data)"
public,object_legal,5,document_id,uuid,t,,"","",
public,object_legal,6,valid_from,date,f,CURRENT_DATE,"","",
public,object_legal,7,valid_to,date,t,,"","",
public,object_legal,8,validity_mode,legal_validity_mode,f,'fixed_end_date'::legal_validity_mode,"","","How the validity period is managed: forever (no expiry), tacit_renewal (renewed unless revoked), fixed_end_date (specific end date)"
public,object_legal,9,status,text,t,'active'::text,"","","Current status: active, expired, suspended, revoked, requested"
public,object_legal,10,document_requested_at,timestamp with time zone,t,,"","",Timestamp when the supporting document was requested
public,object_legal,11,document_delivered_at,timestamp with time zone,t,,"","",Timestamp when the supporting document was delivered
public,object_legal,12,note,text,t,,"","",
public,object_legal,13,created_at,timestamp with time zone,f,now(),"","",
public,object_legal,14,updated_at,timestamp with time zone,f,now(),"","",
public,object_location,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_location,2,object_id,text,t,,"","",
public,object_location,3,place_id,uuid,t,,"","",
public,object_location,4,address1,text,t,,"","",
public,object_location,5,address1_suite,text,t,,"","",
public,object_location,6,address2,text,t,,"","",
public,object_location,7,address3,text,t,,"","",
public,object_location,8,postcode,character varying(10),t,,"","",
public,object_location,9,city,text,t,,"","",
public,object_location,10,code_insee,character varying(5),t,,"","",
public,object_location,11,lieu_dit,text,t,,"","",
public,object_location,12,direction,text,t,,"","",
public,object_location,13,latitude,"numeric(10,8)",t,,"","",
public,object_location,14,longitude,"numeric(11,8)",t,,"","",
public,object_location,15,altitude_m,integer,t,,"","",
public,object_location,16,is_main_location,boolean,t,false,"","",
public,object_location,17,position,integer,t,0,"","",
public,object_location,18,created_at,timestamp with time zone,f,now(),"","",
public,object_location,19,updated_at,timestamp with time zone,f,now(),"","",
public,object_location,20,geog2,"geography(Point,4326)",t,"
CASE
    WHEN ((latitude IS NOT NULL) AND (longitude IS NOT NULL)) THEN (st_setsrid(st_makepoint((longitude)::double precision, (latitude)::double precision), 4326))::geography
    ELSE NULL::geography
END","",s,
public,object_location,21,city_search_vector,tsvector,t,"to_tsvector('french'::regconfig, COALESCE(immutable_unaccent(lower(city)), ''::text))","",s,
public,object_location,22,zone_touristique,text,t,,"","",
public,object_meeting_room,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_meeting_room,2,object_id,text,f,,"","",
public,object_meeting_room,3,name,text,t,,"","",
public,object_meeting_room,4,area_m2,"numeric(8,2)",t,,"","",
public,object_meeting_room,5,cap_theatre,integer,t,,"","",
public,object_meeting_room,6,cap_u,integer,t,,"","",
public,object_meeting_room,7,cap_classroom,integer,t,,"","",
public,object_meeting_room,8,cap_boardroom,integer,t,,"","",
public,object_meeting_room,9,created_at,timestamp with time zone,f,now(),"","",
public,object_meeting_room,10,updated_at,timestamp with time zone,f,now(),"","",
public,object_meeting_room,11,name_i18n,jsonb,t,,"","",
public,object_meeting_room,12,extra,jsonb,t,,"","",
public,object_membership,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_membership,2,org_object_id,text,f,,"","",
public,object_membership,3,object_id,text,t,,"","",
public,object_membership,4,campaign_id,uuid,f,,"","",
public,object_membership,5,tier_id,uuid,f,,"","",
public,object_membership,6,status,text,f,'prospect'::text,"","",
public,object_membership,7,starts_at,date,t,,"","",
public,object_membership,8,ends_at,date,t,,"","",
public,object_membership,9,payment_date,date,t,,"","",
public,object_membership,10,metadata,jsonb,t,,"","",
public,object_membership,11,created_by,uuid,t,,"","",
public,object_membership,12,updated_by,uuid,t,,"","",
public,object_membership,13,created_at,timestamp with time zone,f,now(),"","",
public,object_membership,14,updated_at,timestamp with time zone,f,now(),"","",
public,object_menu,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_menu,2,object_id,text,f,,"","",
public,object_menu,3,category_id,uuid,t,,"","",
public,object_menu,4,name,text,f,,"","",
public,object_menu,5,description,text,t,,"","",
public,object_menu,6,is_active,boolean,f,true,"","",
public,object_menu,7,visibility,text,t,,"","",
public,object_menu,8,position,integer,t,0,"","",
public,object_menu,9,created_at,timestamp with time zone,f,now(),"","",
public,object_menu,10,updated_at,timestamp with time zone,f,now(),"","",
public,object_menu_item,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_menu_item,2,menu_id,uuid,f,,"","",
public,object_menu_item,3,name,text,f,,"","",
public,object_menu_item,4,description,text,t,,"","",
public,object_menu_item,5,price,"numeric(12,2)",t,,"","",
public,object_menu_item,6,currency,character(3),f,'EUR'::bpchar,"","",
public,object_menu_item,7,kind_id,uuid,t,,"","",
public,object_menu_item,8,unit_id,uuid,t,,"","",
public,object_menu_item,9,media_id,uuid,t,,"","",
public,object_menu_item,10,is_available,boolean,f,true,"","",
public,object_menu_item,11,position,integer,t,0,"","",
public,object_menu_item,12,created_at,timestamp with time zone,f,now(),"","",
public,object_menu_item,13,updated_at,timestamp with time zone,f,now(),"","",
public,object_menu_item_allergen,1,menu_item_id,uuid,f,,"","",
public,object_menu_item_allergen,2,allergen_id,uuid,f,,"","",
public,object_menu_item_allergen,3,created_at,timestamp with time zone,f,now(),"","",
public,object_menu_item_cuisine_type,1,menu_item_id,uuid,f,,"","",
public,object_menu_item_cuisine_type,2,cuisine_type_id,uuid,f,,"","",
public,object_menu_item_cuisine_type,3,created_at,timestamp with time zone,f,now(),"","",
public,object_menu_item_dietary_tag,1,menu_item_id,uuid,f,,"","",
public,object_menu_item_dietary_tag,2,dietary_tag_id,uuid,f,,"","",
public,object_menu_item_dietary_tag,3,created_at,timestamp with time zone,f,now(),"","",
public,object_menu_item_media,1,menu_item_id,uuid,f,,"","",
public,object_menu_item_media,2,media_id,uuid,f,,"","",
public,object_menu_item_media,3,position,integer,t,0,"","",
public,object_menu_item_media,4,created_at,timestamp with time zone,f,now(),"","",
public,object_menu_item_media,5,updated_at,timestamp with time zone,f,now(),"","",
public,object_org_link,1,object_id,text,f,,"","",
public,object_org_link,2,org_object_id,text,f,,"","",
public,object_org_link,3,role_id,uuid,f,,"","",
public,object_org_link,4,is_primary,boolean,t,false,"","",
public,object_org_link,5,note,text,t,,"","",
public,object_org_link,6,created_at,timestamp with time zone,f,now(),"","",
public,object_org_link,7,updated_at,timestamp with time zone,f,now(),"","",
public,object_origin,1,object_id,text,f,,"","",
public,object_origin,2,source_system,text,t,,"","",
public,object_origin,3,source_object_id,text,t,,"","",
public,object_origin,4,import_batch_id,uuid,t,,"","",
public,object_origin,5,first_imported_at,timestamp with time zone,t,,"","",
public,object_origin,6,created_at,timestamp with time zone,f,now(),"","",
public,object_origin,7,updated_at,timestamp with time zone,f,now(),"","",
public,object_payment_method,1,object_id,text,f,,"","",
public,object_payment_method,2,payment_method_id,uuid,f,,"","",
public,object_payment_method,3,created_at,timestamp with time zone,f,now(),"","",
public,object_pet_policy,1,object_id,text,f,,"","",
public,object_pet_policy,2,accepted,boolean,f,,"","",
public,object_pet_policy,3,conditions,text,t,,"","",
public,object_pet_policy,4,created_at,timestamp with time zone,f,now(),"","",
public,object_pet_policy,5,updated_at,timestamp with time zone,f,now(),"","",
public,object_place,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_place,2,object_id,text,f,,"","",
public,object_place,3,label,text,t,,"","",
public,object_place,4,slug,text,t,,"","",
public,object_place,5,is_primary,boolean,t,false,"","",
public,object_place,6,position,integer,t,0,"","",
public,object_place,7,effective_from,date,t,,"","",
public,object_place,8,effective_to,date,t,,"","",
public,object_place,9,extra,jsonb,t,,"","",
public,object_place,10,created_at,timestamp with time zone,f,now(),"","",
public,object_place,11,updated_at,timestamp with time zone,f,now(),"","",
public,object_place_description,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_place_description,2,place_id,uuid,f,,"","",
public,object_place_description,3,description,text,t,,"","",
public,object_place_description,4,description_chapo,text,t,,"","",
public,object_place_description,5,description_mobile,text,t,,"","",
public,object_place_description,6,description_edition,text,t,,"","",
public,object_place_description,7,description_offre_hors_zone,text,t,,"","",
public,object_place_description,8,sanitary_measures,text,t,,"","",
public,object_place_description,9,visibility,text,t,,"","",
public,object_place_description,10,position,integer,t,0,"","",
public,object_place_description,11,extra,jsonb,t,,"","",
public,object_place_description,12,created_at,timestamp with time zone,f,now(),"","",
public,object_place_description,13,updated_at,timestamp with time zone,f,now(),"","",
public,object_place_description,14,description_i18n,jsonb,t,,"","",
public,object_place_description,15,description_chapo_i18n,jsonb,t,,"","",
public,object_place_description,16,description_mobile_i18n,jsonb,t,,"","",
public,object_place_description,17,description_edition_i18n,jsonb,t,,"","",
public,object_place_description,18,description_offre_hors_zone_i18n,jsonb,t,,"","",
public,object_place_description,19,sanitary_measures_i18n,jsonb,t,,"","",
public,object_place_description,20,description_adapted,text,t,,"","",
public,object_place_description,21,description_adapted_i18n,jsonb,t,,"","",
public,object_price,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_price,2,object_id,text,f,,"","",
public,object_price,3,kind_id,uuid,f,,"","",
public,object_price,4,unit_id,uuid,t,,"","",
public,object_price,5,amount,"numeric(12,2)",t,,"","",
public,object_price,6,amount_max,"numeric(12,2)",t,,"","",
public,object_price,7,currency,character(3),f,'EUR'::bpchar,"","",
public,object_price,8,season_code,text,t,,"","",
public,object_price,9,indication_code,text,t,,"","",
public,object_price,10,age_min_enfant,smallint,t,,"","",
public,object_price,11,age_max_enfant,smallint,t,,"","",
public,object_price,12,age_min_junior,smallint,t,,"","",
public,object_price,13,age_max_junior,smallint,t,,"","",
public,object_price,14,valid_from,date,t,,"","",
public,object_price,15,valid_to,date,t,,"","",
public,object_price,16,conditions,text,t,,"","",
public,object_price,17,source,text,t,,"","",
public,object_price,18,created_at,timestamp with time zone,f,now(),"","",
public,object_price,19,updated_at,timestamp with time zone,f,now(),"","",
public,object_price_period,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_price_period,2,price_id,uuid,f,,"","",
public,object_price_period,3,start_date,date,t,,"","",
public,object_price_period,4,end_date,date,t,,"","",
public,object_price_period,5,start_time,time without time zone,t,,"","",
public,object_price_period,6,end_time,time without time zone,t,,"","",
public,object_price_period,7,note,text,t,,"","",
public,object_price_period,8,created_at,timestamp with time zone,f,now(),"","",
public,object_price_period,9,updated_at,timestamp with time zone,f,now(),"","",
public,object_private_description,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_private_description,2,object_id,text,f,,"","",
public,object_private_description,3,org_object_id,text,t,,"","",
public,object_private_description,4,body,text,f,,"","",
public,object_private_description,5,audience,text,f,'private'::text,"","",
public,object_private_description,6,language_id,uuid,t,,"","",
public,object_private_description,7,created_at,timestamp with time zone,f,now(),"","",
public,object_private_description,8,updated_at,timestamp with time zone,f,now(),"","",
public,object_private_description,9,created_by_user_id,uuid,t,,"","",
public,object_private_description,10,category,text,f,'general'::text,"","",
public,object_private_description,11,is_pinned,boolean,f,false,"","",
public,object_private_description,12,is_archived,boolean,f,false,"","",
public,object_relation,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_relation,2,source_object_id,text,f,,"","",
public,object_relation,3,target_object_id,text,f,,"","",
public,object_relation,4,relation_type_id,uuid,f,,"","",
public,object_relation,5,distance_m,"numeric(10,2)",t,,"","",
public,object_relation,6,note,text,t,,"","",
public,object_relation,7,position,integer,t,0,"","",
public,object_relation,8,created_at,timestamp with time zone,f,now(),"","",
public,object_relation,9,updated_at,timestamp with time zone,f,now(),"","",
public,object_review,1,id,uuid,f,uuid_generate_v4(),"","",
public,object_review,2,object_id,text,f,,"","",
public,object_review,3,source_id,uuid,f,,"","",
public,object_review,4,external_id,text,t,,"","",
public,object_review,5,rating,"numeric(3,2)",t,,"","",
public,object_review,6,rating_max,integer,t,5,"","",
public,object_review,7,title,text,t,,"","",
public,object_review,8,content,text,t,,"","",
